# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-060   +7.002438e+00   +3.383959e-04 +4.657915e-05 +2.141668e-03 +3.201268e-03 -8.132530e+00 +1.751022e+02 -4.785599e+04 -4.841137e+04 +1.457989e+06 -2.743129e+08 +6.271507e+10 +8.279266e+10   -7.970251e-07 -5.341842e-07 +3.630925e-04 -5.486251e-03 -2.357997e-01 -4.267227e+00 -3.019233e+02 +4.004661e+04 -1.026361e+06 -1.373753e+08 +1.499696e+09 +3.919802e+10   
BC-061   +7.000256e+00   +3.391815e-04 +5.285767e-05 +2.021166e-03 +3.340612e-03 -8.359279e+00 +1.650315e+02 -4.814812e+04 -5.849806e+04 -1.821009e+06 -2.747481e+08 +6.567456e+10 +3.085034e+11   -1.053594e-06 +1.363368e-05 +4.943286e-04 -9.032541e-03 +6.964514e-02 +2.560032e+01 -4.944223e+02 +4.540125e+04 -5.553417e+05 -8.501483e+07 +9.162773e+09 +2.015896e+11   
BC-062   +6.999872e+00   +3.378335e-04 +5.457078e-05 +1.907431e-03 +2.285879e-03 -7.918579e+00 +1.705775e+02 -4.830768e+04 -2.170557e+03 +1.209362e+06 -2.490374e+08 +6.350653e+10 -3.122954e+11   -4.285441e-07 +9.843319e-06 +4.127003e-04 -4.498742e-03 -5.722779e-01 +1.800290e+01 -2.506602e+02 -7.204893e+03 -2.673656e+05 -6.866474e+07 -2.330633e+09 +6.494653e+11   
BC-063   +7.000450e+00   +3.371948e-04 +3.759573e-06 +2.850412e-03 +8.843677e-03 -7.497497e+00 +1.272670e+02 -4.715314e+04 -4.008005e+04 +5.672272e+06 -3.331390e+08 +7.087534e+10 +2.462120e+11   -4.693631e-07 -9.802558e-06 -1.262236e-04 -6.246618e-04 +3.782745e-01 -3.586577e+01 +6.938027e+01 -2.082929e+04 -4.423876e+05 +6.659325e+06 +3.454935e+09 +3.648035e+11   
BC-064   +7.001765e+00   +3.383325e-04 -2.063335e-06 +2.926966e-03 +7.056558e-03 -7.818333e+00 +1.343024e+02 -4.836582e+04 +6.769029e+03 -2.525897e+05 -2.605672e+08 +6.405743e+10 +3.817756e+11   -3.233109e-07 -9.834944e-06 -2.515260e-06 +1.034950e-03 +9.805335e-02 -9.565185e+00 -2.551978e+02 -5.924056e+03 +3.256050e+05 +5.857972e+07 +3.896987e+09 +9.127557e+10   
BC-065   +7.000647e+00   +3.376792e-04 +4.013956e-06 +2.882456e-03 +7.763787e-03 -7.869750e+00 +1.427777e+02 -4.772206e+04 +6.833737e+02 +6.838231e+05 -3.248898e+08 +6.369536e+10 +1.850839e+11   -2.479157e-07 -1.411207e-05 -3.001647e-05 +5.510406e-03 +4.436407e-02 -3.031544e+00 +9.375019e+01 +2.605341e+04 -1.479942e+06 +2.956702e+07 -8.295620e+08 +9.678720e+10   
BC-066   +7.000167e+00   +3.373271e-04 +7.610991e-07 +2.859615e-03 +9.113333e-03 -7.841671e+00 +1.374802e+02 -4.806042e+04 -1.318398e+03 +2.817881e+05 -3.025252e+08 +6.571035e+10 +2.392384e+11   -3.926625e-07 -6.674302e-06 +8.600021e-06 -2.981195e-03 +5.853375e-02 +2.050625e+00 -2.540379e+02 +4.735781e+03 +1.822632e+05 +3.330898e+06 +6.229076e+08 +1.751885e+11   
BC-067   +7.002127e+00   +3.385923e-04 -5.367873e-06 +3.002092e-03 +2.142280e-03 -8.083172e+00 +1.260982e+02 -4.936837e+04 +1.880690e+04 +2.909086e+06 -2.167537e+08 +7.750309e+10 -7.040101e+10   -2.207462e-07 -9.691202e-06 -5.618346e-05 +1.163827e-04 +3.123501e-01 -8.000106e-01 -1.685285e+02 +1.170381e+03 +9.142838e+05 -1.915565e+07 +1.802574e+09 -8.683049e+10   
BC-068   +7.001716e+00   +3.374984e-04 +6.311930e-06 +2.780727e-03 +6.865407e-03 -7.889270e+00 +1.247400e+02 -4.764369e+04 -1.980003e+03 +7.780711e+05 -2.793231e+08 +6.389976e+10 +2.822295e+11   -4.867420e-07 -1.158113e-05 -9.161738e-05 -1.973908e-04 +6.214564e-02 -7.079523e+00 -5.483143e+02 +5.860313e+03 -1.497313e+05 -5.760119e+07 +8.457021e+08 +1.012293e+11   
BC-069   +7.001563e+00   +3.378656e-04 +7.569377e-06 +2.822967e-03 +8.972327e-03 -7.923539e+00 +1.279811e+02 -4.789652e+04 +1.791250e+04 +9.662681e+04 -2.313216e+08 +6.207055e+10 +3.649876e+11   -3.718235e-07 -7.025219e-06 -2.543008e-05 -1.372337e-05 +4.788359e-02 -6.318745e+00 -1.570969e+02 +3.405565e+04 +9.336738e+05 -4.041475e+07 +1.863228e+09 -1.144714e+11   
BC-070   +7.001598e+00   +3.377148e-04 -2.538536e-06 +2.845606e-03 +4.819288e-03 -7.876339e+00 +1.250127e+02 -4.778191e+04 +6.821351e+03 +6.183977e+05 -3.139856e+08 +6.220007e+10 +2.117027e+11   -1.283827e-07 -4.407541e-06 -6.133593e-06 -3.568670e-03 +7.682705e-02 -2.124425e+00 -1.097043e+02 +3.786904e+04 -5.066501e+05 +3.580153e+06 -1.205510e+09 +3.805167e+10   
BC-071   +7.000330e+00   +3.372328e-04 -2.861929e-06 +2.825744e-03 +8.391047e-03 -7.925256e+00 +1.449606e+02 -4.797344e+04 -1.381608e+04 +1.013702e+06 -3.522912e+08 +6.051616e+10 +8.733021e+10   -2.409566e-07 -1.457900e-05 -1.037505e-04 +1.880724e-03 +9.406999e-02 -1.931136e+00 -2.741351e+02 +6.933395e+03 +8.755706e+05 +4.696493e+06 -9.173918e+08 -5.784127e+10   
BC-072   +7.002340e+00   +3.379346e-04 -4.279157e-06 +3.216219e-03 -5.399684e-03 -8.615537e+00 +1.764109e+02 -5.148776e+04 +1.872774e+05 +3.923913e+06 -6.637911e+08 +1.056569e+11 -2.573281e+12   -3.621488e-07 -9.381818e-06 +1.003225e-05 -1.234541e-02 +7.931521e-02 -3.876930e+01 +2.014431e+03 +1.520610e+05 +7.692187e+06 +4.074829e+08 +2.332944e+10 +5.804928e+11   
BC-073   +7.001705e+00   +3.371777e-04 -2.620360e-06 +2.885367e-03 +7.920291e-03 -7.963612e+00 +1.299785e+02 -4.749385e+04 -1.561942e+04 -6.655743e+05 -2.897296e+08 +5.849687e+10 +3.054914e+11   -3.666261e-07 -8.878122e-06 +9.688023e-06 -7.583763e-04 +2.068106e-01 -9.115748e+00 -7.637206e+01 +3.010465e+04 +1.671274e+05 +1.055504e+07 -6.195551e+09 +6.118852e+10   
BC-074   +6.998741e+00   +3.377966e-04 -2.616702e-06 +2.762494e-03 +1.206994e-03 -7.949677e+00 +1.560842e+02 -4.581783e+04 -2.391852e+05 +6.235750e+06 -7.822118e+08 +5.482758e+10 +9.396867e+11   -3.677134e-07 -1.103679e-05 -1.967893e-04 +8.194374e-03 -1.095628e+00 +3.397105e+01 -6.197772e+03 -1.171251e+05 +1.118645e+05 -2.487172e+07 +3.008305e+10 +1.869686e+12   
BC-075   +7.000584e+00   +3.373287e-04 -2.179798e-06 +2.936376e-03 +9.708827e-03 -7.974515e+00 +1.530244e+02 -4.802854e+04 -2.360102e+03 +1.352131e+06 -3.830278e+08 +6.326768e+10 +1.072018e+11   -2.897104e-07 -1.060522e-05 -2.910086e-05 -2.464264e-03 +1.657355e-01 -1.233752e+01 -5.259030e+02 +2.635343e+04 -1.669754e+06 +3.248536e+07 +2.156970e+09 +1.475514e+10   
BC-076   +7.000298e+00   +3.377472e-04 -6.856991e-07 +2.928657e-03 +4.497277e-03 -7.642016e+00 +1.328800e+02 -4.761670e+04 +2.951006e+04 -9.365883e+05 -3.547065e+08 +6.411191e+10 +3.037864e+11   -4.358833e-07 -7.939615e-06 -4.750489e-05 -2.519877e-03 +2.676663e-02 -2.427031e+00 -3.632868e+02 +2.800866e+04 +7.777853e+05 -3.038079e+07 -3.245109e+09 +5.658866e+10   
BC-077   +6.999733e+00   +3.374217e-04 +2.044205e-06 +2.951245e-03 +1.020012e-02 -7.862304e+00 +1.423309e+02 -4.808041e+04 +1.451538e+03 +3.910699e+05 -3.352849e+08 +6.358064e+10 +2.470028e+11   -1.238382e-07 -1.217033e-05 +1.347010e-04 -2.947112e-04 +9.200808e-02 -6.719379e+00 -3.293454e+02 +1.041488e+04 +2.771843e+05 +1.568938e+07 -7.602253e+07 +1.339584e+11   
BC-078   +7.000442e+00   +3.383605e-04 -2.599794e-06 +2.856972e-03 +2.768461e-03 -7.747968e+00 +1.174810e+02 -4.723900e+04 +5.128512e+04 +1.412587e+06 -2.182488e+08 +7.540211e+10 -8.898107e+10   -3.043785e-07 -8.572260e-06 -2.799866e-05 +9.183716e-03 +1.855470e-01 +1.433429e+00 +1.314224e+03 -8.514198e+03 +1.786331e+06 +8.099730e+07 -1.080699e+10 -4.458533e+11   
BC-079   +7.000129e+00   +3.387258e-04 -3.520789e-06 +2.766906e-03 +1.195050e-02 -7.811773e+00 +1.358373e+02 -4.815871e+04 -3.234855e+04 -3.535751e+05 -3.207217e+08 +6.473828e+10 +6.730256e+10   -3.091010e-07 -1.017721e-05 -2.047177e-05 +3.110938e-04 +8.495812e-02 -2.417617e-01 -4.330073e+01 +2.990869e+04 -1.569992e+06 +1.508748e+07 -6.958735e+09 +4.721987e+10   
BC-080   +6.998866e+00   +3.374184e-04 -7.707896e-08 +2.895223e-03 +9.690031e-03 -7.933920e+00 +1.483780e+02 -4.794537e+04 -1.123914e+04 +2.563394e+05 -3.480144e+08 +6.235472e+10 +1.389322e+11   -2.378132e-07 -1.342725e-05 -3.775267e-05 -2.068184e-03 +1.069238e-01 -1.006377e+01 -1.279078e+02 +4.067432e+03 -4.015658e+05 -1.573216e+07 +1.484369e+09 -7.294206e+10   
BC-081   +7.001154e+00   +3.380106e-04 -6.539518e-06 +2.919959e-03 +6.728514e-03 -7.887514e+00 +1.279781e+02 -4.827377e+04 -6.518664e+03 +1.284918e+05 -2.696084e+08 +6.176453e+10 -1.442119e+11   -3.543170e-07 -1.375229e-05 -2.611687e-05 -4.145202e-03 +2.594598e-01 -6.765653e+00 +6.807052e+02 +1.771781e+04 -4.303315e+05 +2.259498e+07 -2.251215e+09 -1.711835e+11   
BC-082   +6.999073e+00   +3.369192e-04 -5.323105e-06 +2.867141e-03 +8.896385e-03 -7.934228e+00 +1.636214e+02 -4.779896e+04 +9.803301e+03 +9.182539e+05 -3.243327e+08 +6.325488e+10 +3.186251e+10   -2.736950e-07 -1.287493e-05 -1.252340e-05 -1.550881e-03 +1.189644e-01 -8.729215e+00 -5.272277e+02 +1.416728e+04 +4.012151e+05 +6.126021e+06 +1.831275e+09 +2.083790e+10   
BC-083   +7.000625e+00   +3.381687e-04 -1.614592e-06 +2.961106e-03 +4.388377e-03 -7.911048e+00 +1.162119e+02 -4.804680e+04 -2.525736e+04 +1.273793e+06 -2.513711e+08 +6.040584e+10 +3.576465e+11   -3.979555e-07 -9.548986e-06 -7.500605e-05 -7.260329e-03 -1.592992e-01 -9.257779e+00 -5.120426e+02 +3.300158e+04 -3.643883e+06 +6.806037e+07 -5.786169e+09 +1.881799e+11   
BC-084   +7.000546e+00   +3.382980e-04 -3.594304e-06 +2.935748e-03 +9.214961e-03 -7.897567e+00 +1.568165e+02 -4.790236e+04 +3.712309e+03 +1.016279e+06 -3.462797e+08 +6.568175e+10 +3.583489e+11   +7.218641e-08 -1.138980e-05 +5.421360e-05 +3.782988e-04 +3.265752e-02 +1.975992e+00 -7.415494e+02 +2.604083e+04 -5.079395e+05 +1.544125e+07 -3.335618e+08 +1.374083e+11   
