# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-034   +6.999465e+01   +1.800069e-08 +9.118047e-05 -2.248870e+00 -2.930475e-02 -6.051035e+00 -3.691321e+01 -1.002276e+04 -5.935629e+04 +1.375156e+09 -3.685685e+08 -4.434702e+10 +9.337989e+12 +3.069815e+14 +4.355891e+16 -3.150379e+20   +8.051047e-08 +1.244340e-04 +1.082276e-03 -5.664740e-03 +5.876936e-02 +3.322381e+01 -3.232203e+03 -3.744660e+05 -2.151364e+08 +1.507785e+09 +2.351631e+11 -1.577605e+12 -1.248156e+14 +1.030361e+17 +2.436363e+19
S15-035   +6.999620e+01   +8.703331e-09 +7.113305e-05 -2.248602e+00 +9.955133e-03 -4.783583e+00 +2.410048e+02 -1.071646e+04 +1.862625e+04 +1.509319e+09 -1.893967e+08 -2.702134e+10 +1.392813e+12 +4.166485e+14 +4.653403e+16 -3.299071e+20   +4.428972e-08 +9.376839e-05 -1.858197e-03 +7.680377e-02 +3.595034e+00 +3.288007e+01 -6.776914e+03 -4.958758e+05 -4.545992e+07 -3.808515e+08 -4.851969e+10 +1.012750e+12 +5.849290e+13 +9.522800e+16 -4.799245e+18
S15-036   +6.999620e+01   +2.476582e-07 +5.782480e-05 -2.249466e+00 -3.197061e-02 -1.104027e+00 +1.296297e+02 -5.343411e+03 -1.281245e+05 +1.490345e+09 +5.195918e+07 +2.378022e+10 +2.257495e+11 +5.892856e+14 -1.290745e+15 -3.295650e+20   -2.390323e-07 +1.126536e-04 -2.523624e-03 +1.759564e-02 +2.332108e+00 +4.054569e+01 +6.992548e+02 -3.407072e+05 -5.052177e+07 -6.841293e+08 -5.842794e+10 -7.280247e+11 -1.306482e+14 +1.054781e+17 -9.768252e+18
S15-037   +6.999600e+01   +2.814908e-07 +1.068860e-04 -2.250653e+00 -2.153926e-02 -3.989748e+00 +2.042360e+02 -1.062187e+04 -3.136921e+05 +1.486215e+09 +1.805139e+07 -8.108693e+09 +1.613001e+11 +7.425311e+14 +1.184642e+17 -3.295930e+20   +6.534959e-08 +1.252617e-04 -2.028006e-03 -8.767608e-02 -8.957095e-01 +1.949256e+01 +5.042360e+03 -3.027930e+04 -3.450440e+07 +7.033912e+08 +3.291094e+10 +1.062896e+12 -3.742658e+14 +9.630397e+16 -2.773896e+18
S15-038   +6.999430e+01   +3.394068e-07 +6.512383e-05 -2.252269e+00 -6.349657e-02 -8.314786e+00 +1.477047e+02 -2.018237e+04 -1.880199e+05 +1.488623e+09 -6.949733e+08 +6.490396e+10 -2.446902e+11 +5.897357e+14 +5.484331e+16 -3.311924e+20   -5.365138e-08 +1.171734e-04 +4.011732e-04 -5.200482e-03 -9.588071e-01 +3.507881e+01 +3.666317e+03 -2.206995e+05 -5.986020e+07 +4.657119e+08 +5.961763e+10 -2.117697e+12 -5.042453e+14 +1.236865e+17 +4.240638e+17
S15-040   +6.999545e+01   +1.208643e-07 +1.436446e-04 -2.256284e+00 +3.272630e-02 -1.157648e+01 +5.239623e+01 -1.966195e+04 -2.078865e+05 +1.474703e+09 -8.762264e+08 +1.209208e+11 +2.674282e+12 +9.848707e+14 +1.439456e+17 -3.318220e+20   -1.721796e-07 +7.593728e-05 -1.310913e-03 +6.387278e-02 +5.177627e+00 +9.697412e+00 -6.233567e+03 -4.867669e+05 -4.568397e+07 -2.039690e+08 -2.850282e+10 -5.075166e+12 -4.393838e+14 +1.239414e+17 -5.644990e+18
S15-041   +6.999450e+01   -2.469194e-07 +6.766226e-05 -2.254711e+00 -2.921757e-02 -6.685138e+00 +2.445406e+02 -1.152557e+04 -2.073470e+05 +1.453533e+09 +1.671033e+08 +5.175454e+10 -3.939977e+12 +3.304422e+14 +8.397670e+16 -3.242283e+20   +1.739517e-08 +1.297753e-04 -5.226858e-04 -3.174094e-02 -2.844975e+00 +2.714196e+01 +9.627072e+03 -3.164790e+05 -9.316846e+07 -2.134756e+08 +1.099031e+10 -3.194200e+12 -4.574412e+14 +1.708953e+17 +4.915063e+18
S15-043   +6.999530e+01   +3.117234e-07 +1.118007e-04 -2.256703e+00 -7.214846e-03 -4.427266e+00 +9.755448e+01 -1.276068e+04 -1.859202e+05 +1.479735e+09 +3.070399e+08 +6.317703e+09 +1.312416e+12 +6.428850e+14 +8.337648e+16 -3.326518e+20   -8.971277e-09 +1.095016e-04 -7.219390e-04 -1.024353e-02 -2.151342e+00 +6.130082e+01 +7.085356e+03 -2.292894e+04 -4.349571e+07 +5.035547e+08 +8.083893e+10 -3.570178e+12 -4.595243e+14 +1.404089e+17 -4.961623e+18
S15-044   +6.999510e+01   +2.252086e-07 +7.324800e-05 -2.256427e+00 +5.736766e-03 -2.166367e+00 +5.600433e+02 -7.269830e+03 -2.023620e+04 +1.482792e+09 -3.720162e+08 -1.337792e+10 -8.385444e+12 +2.543685e+14 +4.202310e+16 -3.304430e+20   -8.373760e-08 +1.172412e-04 -9.436185e-04 -6.034332e-02 +1.367227e+00 +6.322177e+01 +5.055572e+02 -3.317234e+04 -4.666114e+07 +7.796996e+08 -9.338474e+09 +3.091615e+12 -3.336726e+14 +1.011310e+17 -4.403693e+18
S15-045   +6.999435e+01   +9.135919e-08 +8.749225e-05 -2.253396e+00 -5.630044e-03 -9.347987e+00 -1.622097e+01 -2.019060e+04 -3.664614e+04 +1.474820e+09 -1.525386e+09 +1.623538e+11 -1.850715e+12 +1.101709e+15 +4.429892e+16 -3.247556e+20   -3.540369e-08 +1.420281e-04 -8.478726e-04 -8.682424e-02 -1.245550e+00 +4.498417e+00 +4.812323e+03 -1.429840e+05 -8.013925e+07 +1.688302e+09 +1.422974e+10 -1.037376e+12 -8.547917e+14 +7.680038e+16 +4.939053e+18
S15-046   +6.999510e+01   +9.991952e-08 +1.156749e-04 -2.250572e+00 -1.153861e-02 -2.138004e+00 +1.622985e+02 -5.496638e+03 -2.140137e+05 +1.439894e+09 -9.184559e+08 -4.072975e+10 +1.911945e+12 +2.239077e+14 +1.016597e+17 -3.318849e+20   +3.031382e-09 +1.292310e-04 -1.233643e-03 -6.222477e-03 -3.182544e+00 +1.312186e+01 +7.856347e+03 -4.121163e+05 -8.046842e+07 +3.698030e+08 +2.643664e+10 +1.024356e+11 -7.316165e+14 +1.426388e+17 +3.763825e+18
S15-047   +6.999495e+01   -3.111960e-08 +1.021415e-04 -2.252628e+00 -5.788938e-02 -5.751303e+00 +1.717890e+01 -1.075815e+04 -2.539396e+05 +1.443096e+09 -1.862937e+08 +4.730853e+10 +1.145318e+12 +6.806462e+14 +1.078392e+17 -3.248613e+20   -1.230234e-08 +1.232656e-04 -1.664934e-03 -2.509312e-03 +1.648189e+00 +9.378824e+00 -1.651563e+03 -4.222625e+05 -9.075472e+07 +1.875207e+07 +6.273215e+09 +1.325003e+12 -3.386789e+14 +1.789713e+17 +6.464441e+18
S15-048   +6.999480e+01   +2.459223e-07 +1.344251e-04 -2.251414e+00 -2.622921e-02 -2.188583e+00 -1.266075e+02 -7.508598e+03 -3.309249e+05 +1.465747e+09 +4.429486e+08 -5.992704e+10 +3.276979e+12 +7.760987e+14 +1.253587e+17 -3.290593e+20   +1.857134e-07 +1.312288e-04 -4.192959e-04 -2.067992e-02 +5.118569e-01 +1.720418e+01 -2.672951e+03 -1.527566e+05 -7.656643e+07 +5.770873e+08 +4.357617e+10 -4.120422e+12 -2.037091e+14 +1.135882e+17 +7.715810e+18
S15-050   +6.999560e+01   +3.678328e-08 +1.031769e-04 -2.256780e+00 -3.814641e-02 -5.487202e+00 +2.062391e+02 -8.322770e+03 -2.853648e+05 +1.470482e+09 -3.827443e+08 +5.078634e+10 +2.125775e+12 +5.762221e+14 +1.161537e+17 -3.319027e+20   -2.301127e-08 +1.151243e-04 -2.153061e-03 +4.859715e-03 +2.417615e-01 +1.864997e+01 +1.341685e+03 -1.993451e+05 -4.197127e+07 -1.232420e+09 +4.344359e+10 +4.925254e+11 -5.331211e+14 +1.550946e+17 -1.026885e+19
S15-051   +6.999505e+01   +4.020463e-09 +9.546821e-05 -2.249326e+00 -4.212244e-02 -7.091374e+00 +8.265507e+01 -1.431706e+04 -2.563564e+05 +1.438679e+09 +4.490830e+08 +1.996683e+10 +1.050449e+12 +1.763430e+14 +1.043615e+17 -3.310831e+20   -3.449238e-08 +1.278280e-04 -1.528258e-03 -3.875050e-02 +6.352719e-01 +3.111453e+01 +1.410335e+03 -2.107268e+05 -8.696851e+07 +9.771712e+07 +2.180383e+10 -1.585629e+12 -5.045604e+14 +1.124747e+17 +2.363403e+18
S15-052   +6.999475e+01   +9.452035e-08 +1.159936e-04 -2.249733e+00 -8.791742e-02 -9.003122e+00 +1.945406e+02 -1.843515e+04 -6.938603e+05 +1.350672e+09 +7.008497e+07 -2.049189e+10 -4.103668e+12 +8.080345e+14 +1.545679e+17 -3.029854e+20   +2.098720e-07 +1.389151e-04 -3.800719e-04 -6.550530e-02 +3.355552e-01 -1.504169e+01 -5.760061e+03 -1.786663e+05 -2.975336e+08 +1.222105e+08 +1.948693e+11 +1.100742e+13 +6.917700e+14 +9.286539e+16 +3.793082e+19
S15-053   +6.999570e+01   -1.243101e-08 +9.790276e-05 -2.250035e+00 -1.839592e-02 -1.017629e+01 +2.262436e+02 -2.025287e+04 -2.490753e+05 +1.474093e+09 +9.362351e+07 +9.619817e+10 -7.998586e+11 +7.128285e+14 +1.127270e+17 -3.268361e+20   +6.277896e-08 +1.293432e-04 -6.036232e-04 -7.101201e-02 -3.424113e+00 -2.249168e+00 +7.969677e+03 +3.906173e+04 -6.762540e+07 +3.417590e+06 +9.162251e+10 +3.447057e+11 -6.212752e+14 +1.273461e+17 +1.574757e+18
S15-054   +6.999820e+01   +3.345643e-07 +7.307726e-05 -2.248984e+00 +1.564502e-03 -4.938478e+00 -8.307472e+01 -1.309503e+04 +2.730072e+04 +1.473628e+09 -3.301175e+08 +2.626580e+10 +6.811728e+12 +1.134528e+15 +1.094303e+17 -3.244851e+20   +2.293892e-07 +1.019639e-04 -3.661020e-04 -2.492304e-02 -2.814344e+00 +2.265260e+01 +5.413242e+03 -8.093064e+04 -5.014403e+07 +5.755389e+08 +6.099881e+10 -2.892303e+12 +5.283829e+14 +8.232756e+16 +4.108394e+18
S15-055   +6.999445e+01   +1.678653e-07 +8.453267e-05 -2.253550e+00 +1.109006e-02 -7.982947e-01 -1.074788e+02 -2.348575e+03 -1.025947e+05 +1.458586e+09 -5.378095e+08 +2.699385e+10 +1.420117e+12 +3.552063e+14 +1.074779e+17 -3.294407e+20   +1.826438e-07 +1.073355e-04 -1.586904e-03 +2.586925e-02 -2.002706e+00 +1.770940e+01 +3.393065e+03 -2.629558e+05 -4.957989e+07 -4.517945e+08 +7.279323e+10 -1.312229e+12 -2.374013e+14 +1.094093e+17 +1.349554e+18
S15-056   +6.999550e+01   +4.243607e-07 +1.184589e-04 -2.250763e+00 -1.696829e-06 -5.401517e-01 +5.918069e+01 -7.640741e+03 -3.462545e+05 +1.454468e+09 -1.113294e+09 +2.155246e+10 -1.460331e+12 +2.616455e+14 +2.181562e+17 -3.342922e+20   -5.633265e-08 +1.302316e-04 -3.867516e-04 -1.142482e-01 -9.342332e-01 +1.801973e+01 +5.757807e+03 -1.926454e+03 -1.906804e+08 +4.854501e+08 -5.039497e+10 +1.080825e+13 -1.328077e+15 +6.126052e+16 +1.471947e+19
S15-057   +6.999565e+01   +2.011126e-07 +6.867395e-05 -2.252323e+00 -7.826156e-02 -6.433271e+00 +1.620238e+02 -1.577254e+04 -2.450321e+05 +1.421243e+09 -5.515637e+07 +2.230571e+10 -1.063006e+13 +3.259321e+14 +6.206564e+16 -3.491754e+20   +1.478320e-09 +1.019657e-04 -1.079289e-03 +3.628398e-03 -4.391966e-01 -2.411198e+01 +3.170454e+03 -1.226031e+05 -2.160977e+08 -9.155890e+08 +3.559318e+10 +7.025494e+12 -5.762150e+14 +1.089834e+17 +1.908686e+19
S15-058   +6.999535e+01   +1.539582e-07 +8.583537e-05 -2.250824e+00 -2.050539e-02 -4.282826e+00 +3.223897e+02 -1.029568e+04 +2.827458e+04 +1.427640e+09 -1.034521e+09 -1.013844e+10 -1.444750e+13 +1.066375e+15 +5.803874e+16 -3.274942e+20   -2.585467e-07 +9.976651e-05 -2.102027e-03 -8.322516e-03 +8.240249e+00 +1.222909e+01 -1.152290e+04 -3.154784e+05 -1.999894e+08 +1.940182e+08 -1.862741e+10 +9.293093e+12 -4.422249e+14 +1.150337e+17 +1.616683e+19
S15-059   +6.999480e+01   +1.428316e-07 +1.119906e-04 -2.248873e+00 +3.557776e-03 -9.557553e+00 +1.527013e+02 -2.136140e+04 -1.358256e+05 +1.433018e+09 +2.592135e+08 +7.857734e+10 +2.631294e+12 +1.664408e+15 +3.004460e+16 -3.287176e+20   +3.196163e-07 +8.609432e-05 -5.522635e-04 +2.523772e-02 -1.866672e+00 +2.790843e+01 +3.288051e+02 -6.488179e+04 -2.147858e+08 +1.530304e+09 +2.635712e+10 -2.069974e+12 -2.524128e+14 +5.088352e+16 +1.515507e+19
S15-060   +6.999635e+01   +2.047608e-07 +8.005630e-05 -2.245770e+00 -1.484446e-02 -8.369749e+00 -1.081633e+02 -2.020783e+04 -4.796567e+04 +1.469608e+09 -6.164150e+08 +4.262087e+10 +3.310557e+12 +8.211617e+14 +4.884583e+16 -3.273554e+20   -1.249057e-08 +1.201433e-04 +3.386045e-04 -6.682780e-02 -2.205306e+00 +1.440254e+01 +7.090520e+03 -1.291795e+05 -6.605359e+07 +8.074105e+08 +1.219984e+11 +2.673458e+12 -8.982135e+14 +1.152494e+17 +5.750613e+18
S15-061   +6.999630e+01   -8.314147e-08 +9.343105e-05 -2.247450e+00 +7.931921e-03 -1.066575e+01 +9.454695e+01 -2.008500e+04 -4.295817e+04 +1.458933e+09 -7.342602e+08 +6.466646e+10 -1.209496e+12 +5.746101e+14 +9.309604e+16 -3.270060e+20   +1.719355e-07 +9.241288e-05 -5.663977e-04 +4.732449e-03 -5.307515e+00 +3.731552e+00 +9.898555e+03 -2.836781e+05 -7.031080e+07 +2.542287e+07 +8.264928e+10 -4.317751e+11 -4.946036e+14 +1.140499e+17 +3.866989e+18
S15-062   +6.999555e+01   -2.064088e-08 +8.857366e-05 -2.249649e+00 -1.274541e-02 -8.467851e+00 -2.421332e+01 -1.674386e+04 -2.335374e+05 +1.459486e+09 -1.503821e+08 +8.559173e+10 +8.913405e+11 +9.728033e+14 +8.361549e+16 -3.265613e+20   -9.335473e-08 +1.038406e-04 -2.163669e-04 +1.433895e-02 -4.672494e+00 +2.646567e+01 +1.504743e+04 -3.785008e+05 -9.513110e+07 +1.698968e+07 +4.301246e+10 +7.473842e+10 -9.585176e+14 +9.707947e+16 +1.065861e+19
S15-070   +6.999470e+01   +1.840565e-07 +1.340835e-04 -2.251132e+00 -3.214578e-02 -2.919602e+00 +8.587686e+01 -1.169834e+04 -1.993347e+05 +1.254043e+09 +4.688314e+09 -2.900258e+10 +3.988435e+12 +9.594806e+14 +1.463562e+17 -2.910793e+20   -1.140647e-07 +1.756980e-04 +6.892979e-04 -9.467505e-02 +3.792279e+00 +1.067921e+00 -1.402316e+03 +4.830831e+05 -2.688616e+08 -6.618535e+08 -1.833632e+11 -2.129211e+12 -2.699447e+14 +3.770331e+16 +4.266859e+19
S15-072   +6.999580e+01   -2.131375e-08 +1.066708e-04 -2.252359e+00 -2.448454e-02 -6.004500e+00 +2.489185e+01 -1.362665e+04 -3.145360e+05 +1.430307e+09 -9.822274e+08 +1.269647e+10 +1.373974e+11 +5.880966e+14 +1.238471e+17 -3.324244e+20   -1.133207e-07 +1.064212e-04 -2.512391e-04 +3.533919e-02 +2.049296e+00 +1.251195e+01 -2.895577e+02 -3.049859e+05 -1.586005e+07 -1.263372e+09 +2.818041e+10 +3.607006e+12 -3.092447e+14 +1.348485e+17 -3.427631e+18
S15-076   +6.999565e+01   +4.328946e-07 +1.029142e-04 -2.250778e+00 -5.904287e-02 +1.447901e+00 +2.512868e+01 +3.026742e+02 -2.815009e+05 +1.430322e+09 +5.777108e+08 -5.845206e+10 +2.666041e+12 +2.997543e+14 +1.199144e+17 -3.347762e+20   +2.526236e-08 +1.209609e-04 -7.368374e-04 -4.307525e-02 +1.143056e+00 -5.401077e+01 +1.731970e+03 -3.066836e+05 -1.966171e+07 +4.432635e+08 -3.235683e+09 +1.410480e+12 -4.958577e+14 +1.323264e+17 -3.422174e+18
S15-078   +6.999565e+01   +2.655205e-07 +1.164241e-04 -2.254322e+00 +5.831061e-02 -1.756486e+00 +3.151664e+00 -4.855275e+03 +1.840186e+05 +1.427375e+09 -4.562225e+08 -2.917880e+10 +1.156710e+12 +6.876860e+14 +9.590613e+16 -3.335603e+20   +1.142448e-07 +1.070989e-04 +5.363682e-04 +2.502841e-02 -1.201911e-01 +6.933719e+01 +1.208433e+03 -2.920636e+05 -3.073537e+07 -1.120877e+09 +2.938878e+10 -3.786528e+12 -2.464237e+14 +1.146231e+17 -7.011374e+17
S15-079   +6.999530e+01   +1.519713e-07 +1.288574e-04 -2.252811e+00 -5.712129e-02 -4.127980e+00 -2.756371e+01 -1.136687e+04 -5.241713e+05 +1.438999e+09 +8.065604e+07 -2.597164e+09 -7.639404e+11 +5.840641e+14 +1.566269e+17 -3.334600e+20   +7.531820e-08 +1.326182e-04 -9.918845e-04 -1.878079e-02 +3.698913e+00 +3.403961e+01 -3.745401e+03 -2.729383e+05 -3.216536e+07 -1.899703e+08 +1.087438e+10 -3.383190e+12 -5.064690e+14 +1.439977e+17 -1.382679e+18
