# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
S15-026   +1.677984e+02   +1.009960e-07 +1.296281e-04 -2.148090e+00 -3.707651e-02 -2.661497e+00 -8.017127e+01 -5.749922e+03 -3.490603e+05 +1.339994e+09 +8.095852e+08 +5.073104e+10 +1.216847e+13 +1.227925e+14 +1.243607e+17 -3.045658e+20   -1.289193e-07 +1.433876e-04 -1.114679e-03 -7.421298e-02 +7.222125e-01 -4.102092e+00 -1.627189e+02 -2.601225e+05 -2.556310e+08 +7.579000e+08 -2.746750e+10 +4.388047e+12 +8.088623e+13 +1.099096e+17 +3.880291e+19
S15-027   +1.677962e+02   -1.062916e-07 +1.260443e-04 -2.145879e+00 -1.147128e-02 -3.349904e+00 -5.515946e+01 -8.579229e+03 -2.923324e+05 +1.483577e+09 +1.741730e+08 -9.126661e+08 +2.934077e+12 +1.015028e+15 +1.206054e+17 -3.326736e+20   +1.239979e-07 +1.459442e-04 -1.285809e-03 -1.146635e-01 +1.705505e+00 +3.138556e+01 -1.943262e+03 +1.575574e+05 -1.741887e+08 +4.460591e+08 +3.078486e+10 -9.456430e+12 -7.066435e+13 +5.569512e+16 -2.112944e+19
S15-029   +1.677962e+02   +2.067571e-07 +2.029467e-05 -2.151284e+00 -7.361865e-02 -2.030446e+00 +6.850066e+01 -4.609940e+03 -2.596048e+05 +1.456255e+09 +3.913605e+08 -7.356174e+10 -2.440124e+12 -2.532226e+14 +8.030736e+15 -3.312920e+20   -3.009672e-07 +8.978749e-05 +1.394508e-05 -3.165140e-02 +1.573332e+00 -1.367199e+00 +2.901248e+03 -2.370721e+05 -2.048012e+08 +1.379265e+08 -5.595123e+10 +1.143563e+13 -4.318707e+14 +1.152744e+17 +2.819793e+18
S15-030   +1.677969e+02   +1.390994e-07 +7.927912e-05 -2.145701e+00 -7.285439e-02 -5.694717e+00 -6.943221e+01 -1.414155e+04 -1.782405e+05 +1.335579e+09 +1.386404e+09 -5.327176e+10 -3.978558e+12 +1.144267e+15 +6.954056e+16 -2.994745e+20   +6.299461e-08 +1.234693e-04 +1.220894e-03 -4.984784e-02 -4.500631e+00 +2.096263e+01 +9.378671e+03 -8.474257e+04 -2.587648e+08 +1.074905e+09 +9.855128e+10 +1.267325e+12 +3.115111e+14 +7.565265e+16 +3.814592e+19
S15-031   +1.677968e+02   -1.356107e-08 +5.278181e-05 -2.150514e+00 -2.570975e-03 -2.373481e+00 -8.452342e+01 -8.447944e+03 -1.435506e+05 +1.414535e+09 +2.648518e+08 +1.379483e+11 +7.839011e+11 +1.148142e+15 +4.435948e+16 -3.292255e+20   +3.413110e-08 +7.579239e-05 -2.612733e-04 -1.453028e-02 -6.622963e-01 +1.548338e+01 +9.057837e+02 +1.267424e+04 -1.730743e+08 +1.115964e+09 +3.599325e+10 +2.203330e+12 -5.862268e+14 +5.039750e+16 +1.276998e+19
S15-032   +1.677968e+02   -3.860299e-08 +1.295279e-05 -2.151127e+00 -6.656694e-03 -2.289090e+00 +8.984313e+01 -5.577950e+03 +1.413565e+05 +1.426910e+09 -3.017316e+08 -2.495496e+10 -2.298648e+12 +7.307839e+14 +1.152446e+16 -3.298521e+20   -2.184615e-07 +8.991941e-05 -1.113543e-03 +1.479956e-02 +3.263881e+00 +2.090750e+01 -2.470988e+03 -5.303807e+05 -1.452083e+08 -6.423603e+07 +4.977307e+10 -3.208748e+12 -3.723318e+14 +1.300193e+17 +6.053828e+18
S15-033   +1.677967e+02   +4.003053e-07 +4.796735e-05 -2.150042e+00 -3.368408e-02 -1.634310e+00 +4.902302e+01 -1.002948e+04 -2.419437e+05 +1.468113e+09 -7.376045e+08 -4.394638e+10 +1.378168e+13 +9.180729e+13 +7.006062e+16 -3.346001e+20   -1.363697e-07 +6.575308e-05 -1.088897e-03 +9.573806e-03 +1.934117e+00 +6.527232e+00 -1.139307e+03 -1.094648e+05 -2.302316e+08 +3.835331e+08 -5.524358e+10 +1.794931e+12 -4.497054e+14 +6.747022e+16 +1.249104e+19
S15-034   +1.677973e+02   +1.404884e-07 +8.579125e-05 -2.140287e+00 -2.540522e-02 -3.464453e+00 -4.047788e+01 -8.480744e+03 -1.340063e+05 +1.343559e+09 -1.697553e+08 -9.791242e+09 +1.136908e+13 +4.019404e+14 +8.387108e+16 -3.041838e+20   +1.911732e-08 +1.154651e-04 +1.038076e-03 +2.171182e-05 +4.207590e-01 +2.339625e+01 -2.646455e+03 -4.116949e+05 -2.110568e+08 +1.064604e+09 +1.302287e+11 -4.319799e+12 -1.275661e+14 +8.733102e+16 +2.625593e+19
S15-035   +1.677971e+02   +3.277912e-08 +6.360998e-05 -2.140951e+00 -5.996987e-03 -4.039029e+00 +1.913846e+02 -1.060621e+04 -1.860263e+04 +1.469899e+09 -2.355600e+08 -4.100578e+10 +1.301175e+12 +3.861430e+14 +5.503332e+16 -3.189159e+20   -4.183265e-08 +1.062459e-04 -1.692538e-03 +1.759430e-03 +4.116577e+00 +3.685542e+01 -7.000044e+03 -3.826678e+05 -5.036962e+07 +2.745726e+08 -6.593082e+10 +1.861735e+12 +1.879903e+14 +7.528348e+16 -3.371272e+18
S15-036   +1.678007e+02   +2.385411e-07 +5.774477e-05 -2.140569e+00 -2.844332e-02 -2.612860e-01 +1.394366e+02 -5.786737e+03 -6.752689e+04 +1.458958e+09 +3.646146e+07 +2.609395e+09 -1.621996e+12 +3.388279e+14 +1.881434e+16 -3.172266e+20   -1.702869e-07 +1.038143e-04 -2.315030e-03 +2.597523e-02 +1.522871e+00 +4.833891e+01 +1.032844e+03 -2.927513e+05 -5.552662e+07 -2.059029e+08 +5.711780e+10 -1.262395e+12 -5.297933e+14 +1.255464e+17 -4.408030e+18
S15-037   +1.677990e+02   +4.023712e-07 +1.008687e-04 -2.143437e+00 -2.805059e-02 -6.073129e-01 +1.707862e+02 -7.376409e+03 -2.882587e+05 +1.435872e+09 +1.429386e+08 -8.007867e+10 +1.414842e+12 +4.598498e+14 +1.064565e+17 -3.167210e+20   +5.368881e-10 +1.314008e-04 -1.878458e-03 -1.406191e-01 -4.321943e-02 +2.093655e+01 +4.222066e+03 +4.547383e+04 -4.281135e+07 +9.676661e+08 +4.414044e+10 +1.737883e+12 -5.663332e+14 +1.092877e+17 -5.720539e+17
S15-038   +1.677968e+02   +3.910881e-07 +5.429590e-05 -2.147698e+00 -9.528799e-02 -6.355526e+00 +1.026575e+02 -1.707385e+04 -1.954655e+05 +1.456736e+09 -3.638353e+08 +7.624263e+09 +7.012017e+10 +1.951698e+14 +6.106797e+16 -3.196960e+20   -4.103836e-08 +1.013998e-04 +5.346809e-04 +3.100237e-02 -1.382814e+00 +3.232304e+01 +4.255341e+03 -2.927969e+05 -7.685266e+07 -5.949653e+08 +8.071590e+10 -1.828614e+12 -6.192126e+14 +1.636152e+17 +1.777436e+18
S15-040   +1.677973e+02   +2.353496e-07 +1.331676e-04 -2.149874e+00 +1.370455e-02 -8.076107e+00 +6.704560e+01 -1.631402e+04 -2.171183e+05 +1.435754e+09 -2.906944e+08 +7.484012e+10 +3.709605e+11 +1.017476e+15 +1.304090e+17 -3.222583e+20   -1.335933e-07 +6.260881e-05 -1.159766e-03 +9.539105e-02 +3.811244e+00 +8.501758e+00 -5.222908e+03 -4.913848e+05 -5.740226e+07 -2.763602e+08 -2.859336e+09 -2.364540e+12 -4.680198e+14 +1.135530e+17 +4.899270e+17
S15-041   +1.677970e+02   -1.640147e-07 +6.128840e-05 -2.149446e+00 -4.326847e-02 -5.370409e+00 +2.270284e+02 -9.517250e+03 -2.341771e+05 +1.423424e+09 +2.142720e+08 +6.885224e+10 -5.244078e+12 -7.702069e+13 +1.212961e+17 -3.163191e+20   +8.457428e-08 +1.071308e-04 -3.208679e-04 +3.123899e-02 -3.898698e+00 +3.598465e+01 +1.003902e+04 -4.567182e+05 -1.146029e+08 -6.380919e+08 +2.669537e+10 -9.119037e+12 -1.708292e+14 +1.485999e+17 +4.078472e+18
S15-043   +1.677978e+02   +3.901565e-07 +1.107776e-04 -2.147877e+00 +6.644104e-03 -1.889102e+00 +9.431065e+01 -9.929355e+03 -7.186334e+04 +1.431459e+09 +4.310056e+08 +1.164808e+10 -8.067740e+11 +5.241780e+14 +5.514772e+16 -3.212614e+20   -7.613878e-08 +1.059041e-04 -5.854284e-04 -2.125449e-02 -1.080080e+00 +5.416088e+01 +5.987564e+03 -7.080969e+04 -4.451237e+07 +6.749195e+08 +4.860215e+10 -4.501009e+12 -7.254887e+14 +1.316520e+17 -4.176278e+18
S15-044   +1.677976e+02   +1.979953e-07 +7.883831e-05 -2.152021e+00 +3.184956e-02 -1.418826e+00 +5.314424e+02 -6.987055e+03 -2.454436e+04 +1.444090e+09 -5.581808e+08 -2.583792e+10 -8.474591e+12 +2.429815e+14 +5.603345e+16 -3.185230e+20   -9.842864e-08 +9.994869e-05 -8.321293e-04 -1.455324e-02 +1.598871e+00 +6.111738e+01 -3.415369e+01 -9.934475e+04 -5.273456e+07 +6.735978e+08 +4.660454e+09 +3.822907e+12 -2.393998e+14 +8.666244e+16 -9.459831e+17
S15-045   +1.677966e+02   +1.522250e-07 +7.884242e-05 -2.148243e+00 -2.696167e-02 -7.386759e+00 +1.728961e+00 -1.874899e+04 -3.169278e+04 +1.432813e+09 -1.183066e+09 +1.372868e+11 -3.531639e+12 +1.210515e+15 +5.022081e+16 -3.150263e+20   +7.554211e-09 +1.600845e-04 -6.560455e-04 -1.914250e-01 -1.927064e+00 -9.699928e+00 +5.692489e+03 +7.903903e+04 -9.810830e+07 +3.220499e+09 +4.106982e+10 +3.449432e+10 -7.785068e+14 +6.676119e+16 +6.776854e+18
S15-046   +1.677976e+02   +1.450680e-08 +1.095418e-04 -2.140653e+00 -2.312532e-02 -2.527911e+00 +1.794628e+02 -6.774477e+03 -3.763177e+05 +1.439649e+09 -1.266147e+09 -1.956238e+11 -3.879090e+12 +2.374619e+14 +6.999772e+16 -3.165263e+20   -1.695080e-08 +1.191547e-04 -2.487033e-04 +9.613570e-03 -3.283340e+00 +3.225736e+00 +7.833616e+03 -5.851302e+05 -2.666176e+08 -9.403442e+08 +5.220497e+10 +3.241866e+12 +4.042130e+14 +8.974062e+16 +1.213058e+19
S15-047   +1.677978e+02   +1.449974e-08 +1.005392e-04 -2.142474e+00 -4.583372e-02 -4.427305e+00 +5.801497e+01 -1.134949e+04 -3.608841e+05 +1.403459e+09 +8.008550e+08 -3.629634e+10 +3.888462e+11 +6.415692e+14 +1.041239e+17 -3.098455e+20   -5.403342e-09 +1.162546e-04 -8.132049e-04 -1.375181e-03 +1.745682e+00 +1.997844e+01 -3.817185e+03 -3.924196e+05 -2.381082e+08 +9.164620e+07 -7.644159e+10 -1.450021e+12 +4.593461e+14 +8.328876e+16 +8.088640e+18
S15-048   +1.677973e+02   +2.268955e-07 +1.225452e-04 -2.143123e+00 -4.351333e-02 -1.752871e+00 -1.093218e+02 -6.279237e+03 -2.975086e+05 +1.413215e+09 +3.606085e+08 -3.171441e+10 +1.970348e+12 +5.584523e+14 +1.082790e+17 -3.199631e+20   +1.936461e-07 +1.267688e-04 -2.136765e-04 -3.621651e-02 -2.115428e-01 +1.348470e+01 -2.083794e+03 -1.639944e+05 -8.204971e+07 +1.414249e+09 +1.129267e+11 -2.300278e+12 -1.380559e+14 +1.324944e+17 +5.511444e+18
S15-050   +1.677982e+02   +2.600267e-08 +1.012755e-04 -2.146584e+00 -2.197518e-02 -4.506952e+00 +1.737059e+02 -8.383451e+03 -2.641371e+05 +1.425633e+09 -4.198750e+08 -3.301252e+09 +1.345580e+12 +2.558867e+14 +1.113520e+17 -3.190234e+20   -2.028139e-08 +1.093472e-04 -1.979151e-03 +1.665836e-03 +3.017565e-01 +9.999571e+00 +1.574351e+03 -1.851891e+05 -5.495177e+07 -1.753843e+07 +3.686340e+10 +3.143987e+12 -3.769512e+14 +1.218775e+17 -3.117491e+18
S15-051   +1.677980e+02   +1.173907e-07 +9.141420e-05 -2.139507e+00 -4.282016e-02 -4.788604e+00 +5.715038e+01 -1.315553e+04 -2.092562e+05 +1.449218e+09 -6.112546e+08 -3.886431e+10 +5.649114e+12 +5.729832e+14 +6.401673e+15 -3.220283e+20   -5.041028e-09 +1.202981e-04 -6.145973e-04 -3.548812e-02 +4.804902e-03 +9.609912e+00 +1.594524e+03 -5.465855e+05 -2.395164e+08 +1.489113e+08 -6.562468e+10 +6.668488e+12 -4.328586e+14 +2.002985e+17 +8.358842e+18
S15-052   +1.677975e+02   +1.541829e-07 +1.086968e-04 -2.140277e+00 -8.103077e-02 -7.249214e+00 +1.632179e+02 -1.602573e+04 -6.471556e+05 +1.323625e+09 +1.484173e+08 -2.961778e+09 -6.941861e+12 +5.589443e+14 +2.153471e+17 -2.945487e+20   +1.431200e-07 +1.285937e-04 -2.990458e-04 -5.845667e-02 +8.279539e-01 +1.447309e+00 -5.085263e+03 -2.110575e+05 -2.909847e+08 +8.445716e+08 +1.803324e+11 +2.752375e+11 +7.086131e+14 +1.053432e+17 +4.016382e+19
S15-053   +1.677969e+02   +1.695387e-08 +9.163215e-05 -2.141203e+00 -3.047721e-02 -9.525593e+00 +2.049298e+02 -2.020239e+04 -1.971051e+05 +1.424923e+09 +3.857550e+08 +1.189464e+11 -3.539303e+11 +9.605887e+14 +9.348766e+16 -3.155950e+20   -6.064874e-08 +1.149641e-04 -4.169262e-04 -5.023514e-02 -1.556708e+00 -1.658138e-01 +7.003866e+03 -3.934265e+04 -7.780626e+07 -2.547128e+07 +7.988241e+10 -4.017426e+10 -7.432313e+14 +1.093063e+17 +2.765708e+17
S15-054   +1.677981e+02   +3.526576e-07 +6.234117e-05 -2.142869e+00 -1.705383e-02 -3.983928e+00 -8.380244e+01 -1.240069e+04 -6.252139e+04 +1.437944e+09 +1.260670e+08 -5.026969e+10 +9.249223e+12 +2.050170e+14 +5.803795e+16 -3.207991e+20   +1.250775e-07 +8.923313e-05 -1.790750e-04 -1.565950e-03 -1.375078e+00 +2.879483e+01 +3.040282e+03 -2.120637e+05 -5.849461e+07 -1.978285e+08 +7.682197e+10 +3.805724e+10 -2.698098e+14 +1.053569e+17 -3.595851e+18
S15-055   +1.677960e+02   +1.014520e-07 +9.387667e-05 -2.147704e+00 +6.058899e-02 -1.290263e+00 -1.062909e+02 -3.480326e+03 -1.767279e+04 +1.424433e+09 -1.164417e+09 +1.394483e+10 +3.288400e+12 +3.545412e+14 +9.437895e+16 -3.204595e+20   +2.261450e-07 +1.022852e-04 -1.391746e-03 +1.826884e-02 -3.059395e+00 +3.158269e+01 +4.308655e+03 -2.512018e+05 -5.213881e+07 -6.669575e+08 +8.135611e+10 +6.542355e+11 -4.011895e+14 +1.089586e+17 -1.490105e+18
S15-056   +1.677982e+02   +5.355840e-07 +1.065623e-04 -2.143394e+00 -3.084594e-02 +2.242487e+00 +6.405438e+01 -6.697158e+03 -2.159096e+05 +1.470541e+09 -6.841629e+08 -6.388454e+10 -1.842334e+12 +3.674271e+14 +1.375846e+17 -3.521196e+20   -6.179971e-08 +1.141787e-04 +5.584363e-04 -8.418988e-02 -9.758281e-01 +3.958534e+01 +5.287318e+03 +1.596878e+05 -3.652582e+08 +7.468334e+08 -1.446725e+10 -6.081531e+12 -6.285061e+14 -2.614252e+16 +2.518445e+19
S15-057   +1.677982e+02   +1.157412e-07 +5.952962e-05 -2.143041e+00 -8.877193e-02 -6.395247e+00 +1.648255e+02 -1.629345e+04 -1.610599e+05 +1.395469e+09 -2.672071e+09 +3.095940e+08 -2.468416e+12 +5.037838e+14 +5.636663e+16 -2.935201e+20   +6.518044e-08 +1.012886e-04 +5.489644e-04 -2.139707e-02 -1.586210e+00 -2.001044e+01 +4.298943e+03 -3.193966e+04 -4.744367e+08 +2.304973e+08 +3.542610e+10 +7.365019e+12 -3.817272e+14 +2.452854e+16 +4.005870e+18
S15-058   +1.677983e+02   +2.104423e-07 +7.574797e-05 -2.141678e+00 -3.072287e-02 -2.571978e+00 +3.453895e+02 -1.035657e+04 +1.030472e+05 +1.460759e+09 -1.350286e+09 -1.649957e+11 +6.752041e+12 +1.512957e+15 +1.142865e+16 -3.406267e+20   -3.648436e-08 +1.053117e-04 -1.055673e-03 -6.540007e-02 +3.968568e+00 +1.808973e+01 -5.217401e+03 -3.556187e+05 -3.441157e+08 +2.844124e+09 +4.111586e+10 -5.000616e+12 -1.296834e+15 +1.087668e+17 +1.116218e+19
S15-059   +1.677968e+02   +2.243106e-07 +1.006609e-04 -2.139927e+00 -3.857019e-03 -7.589930e+00 +1.628909e+02 -2.273186e+04 -4.652381e+04 +1.434261e+09 -5.315394e+08 +1.209648e+09 +5.055844e+12 +2.850218e+15 +2.113360e+16 -3.397682e+20   +2.844803e-07 +8.986798e-05 +4.758288e-04 -1.932551e-02 -2.022248e+00 +4.954254e+01 +1.101926e+03 -1.246595e+05 -4.174099e+08 +1.567178e+09 +1.247202e+11 -5.780359e+12 -5.820123e+14 +6.186590e+15 +2.597002e+19
S15-060   +1.677995e+02   +1.936787e-07 +7.807204e-05 -2.138309e+00 -6.747845e-03 -7.746400e+00 -7.709254e+01 -1.893270e+04 +7.455189e+04 +1.442228e+09 -5.549134e+08 +2.122573e+10 +2.246426e+12 +6.823673e+14 +2.422719e+16 -3.200973e+20   -3.136636e-09 +1.123710e-04 +4.788910e-04 -6.954246e-02 -2.110529e+00 +2.616339e+00 +7.182149e+03 -7.551077e+04 -6.922166e+07 +8.506223e+08 +8.315204e+10 +1.886465e+12 -8.589489e+14 +8.564537e+16 +2.023554e+15
S15-061   +1.677991e+02   -1.398354e-08 +8.437560e-05 -2.140345e+00 -1.345578e-02 -8.647734e+00 +8.611709e+01 -1.796704e+04 -1.340299e+05 +1.416463e+09 -1.012230e+09 +3.068751e+10 +2.429175e+12 +5.395690e+14 +6.680471e+16 -3.118565e+20   +9.873980e-08 +8.759058e-05 -3.642138e-04 -1.778281e-04 -4.651197e+00 -1.416161e-01 +9.488865e+03 -3.261445e+05 -7.647514e+07 +5.867784e+07 +6.157983e+10 -9.594980e+11 -3.687480e+14 +1.117973e+17 -1.242602e+18
S15-062   +1.677986e+02   -1.517112e-07 +8.256934e-05 -2.143576e+00 -1.974149e-02 -9.303653e+00 -2.559007e+01 -1.558490e+04 -2.233954e+05 +1.429529e+09 -5.333034e+08 +8.975873e+10 -1.489693e+12 +5.425394e+14 +8.589154e+16 -3.155000e+20   -4.620316e-07 +1.070110e-04 -3.658674e-05 -2.082212e-02 +1.594298e+00 +3.055961e+01 +7.885298e+03 -2.937383e+05 -9.463243e+07 -1.106208e+07 -1.835309e+10 -1.462375e+12 -7.613419e+14 +1.043401e+17 +2.869580e+18
S15-070   +1.677975e+02   +2.561981e-07 +1.275253e-04 -2.142801e+00 -3.264173e-02 -1.118262e+00 +7.076560e+01 -9.747869e+03 -2.107042e+05 +1.224748e+09 +3.895302e+09 -6.852557e+10 +2.884924e+12 +7.044384e+14 +1.776554e+17 -2.799883e+20   -1.039990e-07 +1.579590e-04 +6.986451e-04 -6.430579e-02 +3.263166e+00 +4.575161e+00 -5.501499e+02 +4.085029e+05 -2.552884e+08 -8.823236e+07 -1.938425e+11 -2.409103e+12 -3.189549e+14 +5.188160e+16 +3.924168e+19
S15-072   +1.677976e+02   +9.306605e-08 +1.005427e-04 -2.144762e+00 -3.322834e-02 -3.283391e+00 +3.590306e+01 -1.067115e+04 -3.243117e+05 +1.394081e+09 -9.766308e+08 -4.892246e+10 +5.526238e+11 +5.871340e+14 +1.204119e+17 -3.205647e+20   -1.589948e-07 +9.743894e-05 -1.738114e-04 +4.400529e-02 +2.359115e+00 +1.536076e+01 -6.604755e+02 -3.181633e+05 -2.361920e+07 -1.487312e+09 +8.764839e+09 +2.212209e+12 -1.848684e+14 +1.315459e+17 -1.810009e+18
S15-076   +1.677983e+02   +3.867681e-07 +1.022260e-04 -2.140509e+00 -2.269089e-02 +2.237350e+00 +4.788469e+01 +1.437820e+03 -1.967730e+05 +1.399285e+09 -1.849667e+08 -7.451679e+10 +6.925690e+11 +2.639362e+14 +1.004101e+17 -3.217249e+20   +2.372027e-08 +1.091466e-04 -5.996342e-04 -2.007169e-02 +2.381376e-01 -5.212726e+01 +2.188190e+03 -3.497911e+05 -2.061284e+07 +1.867660e+08 +1.908170e+10 +1.989419e+12 -4.891817e+14 +1.376765e+17 -4.615852e+18
S15-078   +1.677991e+02   +3.195887e-07 +1.039777e-04 -2.143702e+00 +2.155353e-02 -3.966609e-02 +4.142994e+00 -2.922419e+03 +8.268501e+04 +1.393146e+09 +6.336864e+08 -5.800879e+10 +3.235164e+12 +5.642402e+14 +9.552900e+16 -3.206997e+20   +5.668976e-08 +1.044419e-04 +6.019544e-04 +1.086736e-02 +5.019802e-01 +6.050676e+01 +8.173202e+02 -2.280888e+05 -4.014432e+07 -4.943928e+08 +6.035461e+10 -8.316135e+11 -3.602217e+14 +1.131266e+17 +4.822049e+18
S15-079   +1.677983e+02   +1.298501e-07 +1.212780e-04 -2.144400e+00 -5.926640e-02 -3.473595e+00 -1.994048e+01 -1.000100e+04 -4.857964e+05 +1.406274e+09 +5.993517e+08 -2.827676e+10 +5.365814e+11 +7.197963e+14 +1.427843e+17 -3.195047e+20   +1.715076e-07 +1.172133e-04 -8.234058e-04 +1.614677e-02 +1.561965e+00 +2.983216e+01 -1.342968e+03 -2.838482e+05 -3.597933e+07 -3.628637e+08 +3.713835e+10 -4.048441e+12 -4.421849e+14 +1.061244e+17 -2.486610e+18
