# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-099   +7.994200e+00   +9.187824e-07 -6.226592e-02 -1.396416e-03 -8.141465e-02 -3.818168e-01 +2.411199e+03 -3.160150e+03 +2.190750e+05 -2.367986e+07 -2.433643e+11 +1.110061e+11 -1.819029e+13 +1.843345e+15 +4.957812e+18 -1.261254e+19   +1.597321e-06 -1.175755e-05 -3.746377e-03 +2.095523e-02 +2.472872e+00 -1.465284e+02 +7.990088e+03 +1.700938e+05 -1.450822e+07 +7.231933e+09 +7.944714e+10 +1.519390e+13 +2.849648e+15 -2.379646e+17 +9.033242e+18   
Q20-100   +7.996550e+00   +6.435338e-07 -6.127057e-02 -2.910510e-03 -3.320532e-02 -1.731469e+00 +2.197805e+03 +7.290907e+03 -2.970196e+05 +5.381249e+07 -2.392929e+11 -2.630218e+11 +4.604633e+12 +1.347945e+15 +4.824335e+18 -2.538077e+18   +2.302458e-08 -8.922100e-06 +2.149567e-04 +8.914975e-03 +1.232386e+00 -8.333751e+01 +1.537649e+03 +3.440332e+05 -3.728906e+06 +2.298381e+09 -1.413957e+11 -2.508696e+13 -2.048356e+15 -1.595265e+17 +3.969633e+18   
Q20-105   +7.996050e+00   +1.486114e-06 -6.132618e-02 +1.930673e-03 -2.977606e-02 +1.434628e+00 +2.315149e+03 -5.729010e+03 -2.081619e+05 +6.318495e+05 -2.367143e+11 +4.470955e+09 +1.151181e+13 -1.287408e+15 +4.905682e+18 +2.025749e+17   +8.638239e-07 -6.332150e-06 -3.076275e-03 +1.545848e-02 +2.341000e+00 -1.676275e+02 +8.306059e+03 +1.139448e+05 +1.091580e+07 +4.387536e+09 -2.054083e+11 -1.549416e+13 -8.555990e+14 -3.260340e+16 +2.766093e+18   
Q20-110   +7.995650e+00   +5.334048e-07 -6.129450e-02 -1.603413e-03 -8.020289e-02 -1.970465e+00 +2.296990e+03 +5.435115e+03 -2.993572e+05 -2.310104e+07 -2.443355e+11 +8.565176e+10 -1.979090e+13 -1.243661e+15 +4.876877e+18 -6.190151e+18   -8.530845e-08 +1.441011e-05 +2.863731e-04 +9.340623e-03 -3.270727e-02 -2.658329e+02 +3.208885e+03 +3.107679e+05 -4.508046e+07 +7.918102e+09 +1.859422e+11 +1.039419e+13 -1.679797e+15 -3.266790e+17 +9.596063e+18   
Q20-114   +7.996050e+00   +8.510123e-07 -6.134066e-02 -4.051529e-04 -2.147897e-02 -8.062521e-01 +2.349366e+03 -4.749196e+03 +8.462420e+03 +9.876880e+06 -2.390655e+11 +7.356700e+10 +3.315358e+12 +1.362408e+14 +4.876973e+18 +7.445893e+18   +6.418565e-07 +3.274891e-06 -3.641631e-03 +2.521586e-02 +3.397753e+00 -2.121579e+02 +4.367687e+03 -8.319149e+04 -6.807596e+06 +4.662771e+09 -2.492542e+10 -7.964558e+12 +5.426319e+14 -5.413257e+16 +5.007230e+18   
Q20-117   +7.996300e+00   +1.071552e-06 -6.126862e-02 -1.100811e-03 -3.679538e-02 -9.759989e-01 +2.332284e+03 -1.259859e+03 +1.381069e+05 +3.285620e+07 -2.387365e+11 -3.724215e+10 -1.059286e+13 +6.062760e+14 +4.766722e+18 +3.695902e+18   +7.969566e-08 -1.025463e-05 -6.275175e-04 -1.943424e-04 +1.574777e+00 -1.691919e+02 -1.314781e+03 +9.888949e+04 -2.349499e+07 +3.372719e+09 -3.863952e+10 +1.096021e+12 -1.112718e+14 -2.662339e+16 +7.211179e+18   
Q20-122   +7.995950e+00   +8.150850e-07 -6.109121e-02 -1.553350e-03 -1.296529e-02 -1.254979e+00 +2.340519e+03 +2.235764e+02 +2.491568e+05 +4.611605e+06 -2.357675e+11 +1.657554e+11 -7.195005e+12 -2.091287e+14 +4.725067e+18 +8.878670e+18   +5.450428e-07 +2.535951e-06 -5.914464e-04 +2.067085e-02 +5.159092e-01 -1.161678e+02 -1.382989e+03 -1.020386e+05 +3.224481e+07 +2.872881e+08 +3.466695e+10 +2.256714e+12 -1.631709e+15 -7.293950e+16 -3.923272e+17   
Q20-124   +7.994200e+00   +6.479815e-07 -6.131829e-02 -8.595588e-04 -3.707307e-02 -5.814507e-01 +2.372461e+03 +1.404631e+01 +8.276183e+03 -2.078215e+06 -2.336765e+11 +5.513475e+10 -1.465613e+13 -1.175394e+15 +4.701386e+18 +6.270081e+18   +8.711104e-07 -1.026131e-05 -3.094321e-03 +1.657542e-02 +2.117324e+00 -1.821205e+02 +6.676515e+03 -2.222538e+05 -1.111486e+07 +4.414556e+09 +9.673628e+10 -8.087837e+12 -8.415593e+14 -5.535157e+16 -3.956659e+18   
Q20-126   +7.994300e+00   +1.032010e-06 -6.109817e-02 -9.796583e-05 -8.883790e-03 +6.608794e-01 +2.333604e+03 +5.531826e+02 -3.622756e+05 +4.779826e+06 -2.359027e+11 +1.744273e+11 +1.557943e+13 -1.460823e+15 +4.691867e+18 +1.534870e+18   +8.574476e-07 +6.809623e-06 -1.403083e-03 -1.310821e-03 +2.623008e+00 -1.172820e+02 -4.465739e+02 -6.209751e+04 +1.261733e+07 +5.742041e+09 -8.101965e+10 +5.049105e+12 +7.815532e+13 +1.152347e+17 -3.254216e+18   
Q20-128   +7.994250e+00   +1.216574e-06 -6.127273e-02 -8.157321e-04 -4.913523e-02 -8.399917e-02 +2.348150e+03 -6.305112e+02 -6.677623e+04 +3.887809e+07 -2.369818e+11 +9.090511e+10 +5.851149e+12 -6.266743e+14 +4.847786e+18 -2.326896e+18   -2.779957e-07 -1.166951e-05 +1.073200e-03 +3.404323e-02 -2.077202e-01 -1.832194e+02 -4.735157e+03 -3.682337e+05 +1.599326e+07 +2.268602e+09 -3.516935e+10 -1.402671e+13 -2.129117e+15 +4.353732e+16 -2.564251e+18   
Q20-138   +7.996050e+00   +8.307030e-07 -6.121511e-02 -1.349919e-03 -1.914697e-02 -3.096286e+00 +2.469443e+03 -1.400261e+04 -5.503576e+04 -2.854456e+07 -2.366245e+11 -4.623254e+11 +2.217464e+13 -1.803445e+15 +4.889658e+18 -8.725117e+18   -1.526010e-07 +1.212670e-05 +1.948821e-03 +8.206111e-03 +1.060224e+00 -2.226378e+02 -1.446102e+04 +8.172450e+05 +5.052155e+07 +6.427492e+09 -2.765072e+11 +2.578302e+13 +1.320054e+15 -2.476610e+17 -3.087458e+18   
Q20-143   +7.997400e+00   +1.488966e-06 -6.116648e-02 -4.149494e-04 -3.897235e-02 +9.504535e-01 +2.261452e+03 +2.030441e+03 -4.505661e+05 +8.454345e+07 -2.398721e+11 +1.000867e+11 -2.682273e+13 -1.159358e+15 +4.954325e+18 +1.720410e+19   +3.512478e-07 +7.469966e-06 +6.944691e-04 -9.684950e-03 +2.161156e-01 -2.102726e+02 +4.652239e+03 -2.396927e+05 +8.489859e+06 -7.290871e+08 +2.650341e+11 -1.213400e+13 +7.122884e+14 -5.807985e+16 -6.587648e+18   
Q20-144   +7.993950e+00   +1.418002e-06 -6.134925e-02 -1.179687e-03 +8.475043e-04 -2.607391e+00 +2.313952e+03 +1.366872e+03 -7.013464e+04 +1.390178e+07 -2.368686e+11 -6.537114e+10 +3.067371e+13 -7.630760e+14 +4.863861e+18 -4.862173e+18   +4.887031e-07 -8.970014e-06 -1.333059e-04 +2.488523e-03 +2.235581e-01 -2.847221e+02 -3.561769e+03 -2.738062e+05 -9.652136e+06 +2.779462e+09 -3.571383e+10 +1.555679e+13 -3.141077e+15 -1.697868e+17 +1.383615e+18   
Q20-150   +7.996250e+00   +9.009433e-07 -6.123273e-02 -2.474441e-03 +4.127725e-03 -1.943640e+00 +2.128847e+03 +4.388947e+02 -1.679338e+05 +2.295626e+07 -2.342649e+11 +3.142761e+11 -6.946838e+12 -1.732945e+15 +4.685245e+18 +2.047881e+17   +5.168201e-07 +1.008210e-05 -5.663438e-04 -3.475669e-05 +1.994871e+00 -3.087416e+02 +1.675575e+03 +2.191041e+05 +3.378073e+07 +8.967232e+09 -9.167796e+10 -8.604987e+12 -2.145910e+15 -1.576321e+17 +1.038976e+19   
Q20-154   +7.996600e+00   +1.285790e-06 -6.118679e-02 -7.549866e-04 -5.756499e-02 -2.911133e-01 +2.259331e+03 -5.020145e+03 -3.161060e+05 -6.568798e+06 -2.365248e+11 -1.985938e+10 -1.874318e+12 -2.185160e+15 +4.946951e+18 +1.230203e+19   +6.119171e-07 -1.236734e-05 -2.324557e-03 +1.476711e-02 +4.314775e+00 -2.471665e+02 +3.881691e+03 -4.699272e+05 +6.703553e+06 +4.606029e+09 +5.230008e+10 -9.207039e+12 -6.937387e+12 -1.153223e+17 +1.451322e+19   
Q20-156   +7.996800e+00   +9.211328e-07 -6.126188e-02 -7.351667e-04 -2.302066e-02 +7.782553e-01 +2.238428e+03 +2.626129e+03 -1.894975e+05 +2.062776e+07 -2.359481e+11 +2.027650e+11 +9.522833e+12 -4.984805e+14 +4.775574e+18 +7.522834e+17   -5.283176e-08 -6.250466e-06 +1.569824e-03 +2.860588e-02 -6.072554e-01 -1.335916e+02 -3.806164e+03 +2.229092e+05 +1.399193e+06 +1.896660e+09 -1.481161e+11 -5.365584e+12 -8.633168e+14 +2.628329e+16 -7.090474e+18   
Q20-157   +7.996500e+00   +1.012574e-06 -6.128352e-02 -2.032054e-03 -5.982930e-02 -8.322985e-01 +2.212157e+03 +9.667241e+02 +4.948007e+04 +1.618758e+07 -2.361661e+11 -7.903284e+10 +7.750064e+12 -3.338966e+14 +4.823463e+18 -1.614796e+18   +1.257648e-06 +3.900642e-07 -1.467677e-03 +2.423593e-02 +1.752438e+00 -1.780873e+02 +2.183688e+03 -2.510690e+05 +1.489329e+07 +4.730325e+09 -7.213630e+10 -1.693208e+13 -2.704641e+14 -1.470583e+16 -1.337495e+18   
Q20-158   +7.995850e+00   +7.893867e-07 -6.126694e-02 -2.015058e-03 -5.924331e-02 -1.799412e+00 +2.221958e+03 +4.447378e+03 +3.505520e+05 +9.805922e+07 -2.354411e+11 -1.960216e+11 -1.273551e+12 +1.587360e+15 +4.876410e+18 -1.434135e+19   +8.249164e-07 +1.540926e-05 -1.011153e-03 -9.902958e-03 +9.889624e-01 -1.553744e+02 +8.442372e+03 +3.423591e+05 +1.511231e+07 +1.068724e+10 -8.424874e+10 +8.986581e+12 +6.952588e+14 -7.250820e+16 +3.315760e+18   
Q20-159   +7.996250e+00   +1.069334e-06 -6.146994e-02 -7.718901e-05 -7.234557e-02 -3.231296e-01 +2.181846e+03 -9.596864e+03 +1.606912e+03 -1.294603e+07 -2.349317e+11 -4.928910e+11 +5.577456e+12 -1.070249e+15 +4.966902e+18 -2.329941e+19   +8.140132e-07 +6.364926e-06 -3.938941e-04 +2.194537e-02 -4.081479e-01 -2.430759e+02 -9.927281e+03 +1.692697e+05 +4.142646e+07 +1.034826e+10 -1.881407e+10 -1.097354e+13 -9.128575e+14 -3.209033e+17 +1.563492e+19   
Q20-160   +7.996800e+00   +4.766474e-07 -6.134388e-02 -1.922064e-03 -2.799867e-02 -1.863345e+00 +2.184408e+03 +2.820643e+03 -7.847909e+04 +6.810414e+06 -2.413288e+11 -2.502992e+11 +2.600743e+13 -2.227571e+15 +4.789888e+18 -2.190781e+19   +1.141744e-06 -1.052463e-05 -1.921519e-03 +6.725647e-04 +2.481589e+00 -1.315065e+02 +1.541538e+03 -2.352772e+05 +1.413774e+06 +6.391754e+09 +1.356860e+11 -1.467923e+13 -1.655535e+15 -4.850800e+16 +1.518821e+18   
Q20-161   +7.996100e+00   +1.366331e-06 -6.154048e-02 -1.403809e-04 -5.864016e-02 -1.422501e+00 +2.198029e+03 -7.891695e+03 +2.030627e+05 +3.452462e+06 -2.359689e+11 +2.311988e+11 +3.728177e+13 -5.217105e+15 +5.021410e+18 -8.580641e+18   +7.116908e-07 +1.070812e-05 -4.184446e-04 +1.894106e-02 -7.955286e-02 -3.803559e+02 -4.216487e+03 +7.141793e+05 +7.694226e+06 +1.013373e+10 +9.354753e+10 -5.369065e+11 -5.443683e+14 -4.163573e+17 -6.972432e+18   
Q20-163   +7.996000e+00   +1.707365e-06 -6.133145e-02 +1.032971e-03 -4.643663e-02 +6.328984e-01 +2.228909e+03 -2.302535e+03 -2.157161e+05 +2.215470e+07 -2.354181e+11 +5.903015e+10 +3.202020e+12 -8.641930e+14 +4.750522e+18 +7.997460e+18   +1.176877e-07 -9.777224e-06 +5.909595e-04 +1.292444e-02 +4.385285e-01 -1.887044e+02 -1.785583e+03 -1.633479e+03 +1.462316e+07 +3.311906e+09 -1.111776e+09 +3.413927e+12 -2.317415e+14 +4.207869e+16 +1.112661e+18   
Q20-164   +7.996100e+00   +1.737896e-06 -6.153509e-02 +2.367823e-03 -5.562404e-02 +8.819748e-01 +2.229727e+03 -6.177983e+03 +3.238554e+05 +1.890121e+07 -2.384022e+11 +3.285931e+11 +1.578214e+13 -1.953008e+14 +4.726119e+18 +6.631008e+18   +1.058534e-06 +1.489809e-05 -1.022649e-03 +3.154498e-02 +1.082417e+00 -3.171441e+02 -1.000877e+03 -1.768552e+05 +6.045087e+06 +7.350859e+09 +3.273910e+11 -1.990911e+13 -1.007661e+15 -2.434562e+17 +1.407319e+18   
Q20-165   +7.996150e+00   +6.919282e-07 -6.156326e-02 -1.952700e-03 -1.351234e-02 -7.290055e-01 +2.295368e+03 +3.151247e+03 +9.060021e+04 -6.626003e+06 -2.331154e+11 -1.415839e+11 +1.230504e+13 -2.412023e+15 +4.637138e+18 -1.413070e+18   +6.402177e-07 +1.274915e-05 -1.863773e-05 +4.079311e-03 +4.137256e-01 -3.014778e+02 +3.156480e+03 +1.287710e+05 -5.754547e+05 +1.589053e+10 +2.476025e+11 +1.693159e+13 -8.047789e+14 -3.371146e+16 -8.101234e+18   
Q20-166   +7.995950e+00   +7.098519e-07 -6.126315e-02 -2.431503e-03 -6.623268e-02 -1.384205e+00 +2.104066e+03 +1.173198e+03 +1.932615e+05 +2.282776e+07 -2.304335e+11 -4.517144e+10 -3.286834e+12 -1.315008e+14 +4.458477e+18 -5.395557e+18   +6.779476e-07 +3.114544e-07 -1.597690e-03 +1.760389e-02 +2.373654e+00 -3.186100e+02 +1.697861e+03 -2.264959e+05 +1.334090e+07 +7.422724e+09 +1.028988e+11 +5.336817e+12 +2.174082e+14 -4.394345e+16 +9.360549e+18   
Q20-167   +7.996200e+00   +1.269739e-06 -6.121999e-02 +7.320745e-04 -2.005366e-02 +5.316410e-01 +2.244626e+03 -1.253507e+03 +3.937345e+04 +4.557836e+07 -2.382319e+11 -1.045330e+11 +1.198791e+13 +8.711538e+14 +4.862448e+18 -8.926943e+18   +1.748958e-08 -1.221407e-05 +7.932901e-04 +2.045662e-02 +1.127597e-01 -1.152938e+02 -4.520890e+03 -6.005404e+04 +9.373306e+07 -3.723991e+09 +1.002602e+11 -1.688252e+12 +8.473277e+14 -3.804330e+15 +1.486416e+19   
Q20-170   +7.994100e+00   +3.179988e-07 -6.147515e-02 -2.830544e-03 -1.690360e-02 -2.599829e+00 +2.227680e+03 +2.386080e+03 -6.040080e+04 +4.827777e+07 -2.367910e+11 -4.341324e+10 +7.999187e+12 -1.993012e+15 +4.751743e+18 -2.917161e+17   +2.776632e-07 +4.128739e-06 +9.940425e-04 +1.612420e-02 -5.994849e-01 -1.977053e+02 -8.139399e+03 -4.537055e+05 +1.143431e+07 +1.271594e+09 -5.996659e+10 -2.257116e+13 -1.222881e+15 -1.301990e+17 -8.253745e+18   
Q20-171   +7.996200e+00   +1.555295e-06 -6.122057e-02 -4.468496e-05 -9.134002e-02 +1.315549e+00 +2.224942e+03 -4.897584e+02 -4.863804e+05 +4.297184e+07 -2.331784e+11 -2.416982e+11 -6.023387e+12 -8.691957e+14 +4.925006e+18 -7.136562e+18   +4.401018e-07 -1.480815e-05 -5.743378e-04 +2.732138e-02 -3.855555e-01 -2.723167e+02 +3.394964e+03 -6.793277e+05 +5.094043e+07 +1.699937e+09 +2.008923e+11 -1.858345e+13 +1.989814e+15 -1.757939e+15 -7.618559e+18   
Q20-178   +7.996350e+00   +7.609125e-07 -6.136782e-02 -1.310355e-03 -3.615440e-02 -4.564620e-01 +2.246251e+03 -4.903176e+02 +2.356784e+05 +2.192049e+07 -2.359268e+11 -1.450776e+10 -9.076200e+12 -1.324299e+15 +4.694658e+18 +1.608014e+18   +2.114052e-07 +1.033113e-06 +2.532634e-04 +8.731079e-03 +1.001618e+00 -2.241528e+02 -5.907625e+02 -2.315501e+05 +2.420551e+07 +4.661792e+09 -1.311620e+11 +1.988664e+13 +6.844076e+14 -5.718800e+16 +7.056364e+18   
Q20-005   +7.996250e+00   +1.240739e-07 -6.134048e-02 -3.516222e-04 -6.375652e-02 -2.025948e+00 +2.216365e+03 +7.712889e+02 -1.666760e+05 -1.828101e+07 -2.395548e+11 +1.999020e+11 +6.952784e+12 +2.268598e+15 +4.833860e+18 +6.039689e+18   +1.871977e-07 -1.553640e-05 +3.509504e-04 +1.450728e-02 -2.805141e-01 -6.382055e+01 -3.147658e+03 -7.377162e+03 -3.988194e+06 +1.576954e+09 +2.094626e+11 -7.339741e+12 -5.209908e+14 +6.554820e+16 +7.007032e+18   
Q20-007   +7.997800e+00   +2.709029e-07 -6.163259e-02 -4.011996e-03 -9.895893e-02 -2.338797e+00 +2.216908e+03 -3.905867e+02 +2.535140e+05 -3.399949e+07 -2.408455e+11 -8.429458e+11 +6.783943e+13 -7.343263e+15 +4.981801e+18 -3.536943e+19   +1.349120e-08 -5.655962e-06 +1.360343e-03 +1.829252e-02 -1.910050e+00 -1.364038e+01 -1.097537e+04 -7.325098e+05 -2.562258e+07 +4.445077e+09 -4.208340e+10 -2.005890e+12 +1.505273e+15 +1.607837e+16 +1.282923e+19   
Q20-009   +7.996100e+00   +8.644368e-07 -6.127732e-02 -6.768765e-04 -1.199099e-01 -8.401943e-01 +2.389874e+03 +1.576933e+03 +4.658580e+04 +1.845312e+07 -2.425956e+11 +1.954674e+11 -9.930163e+12 +7.048429e+14 +4.794734e+18 +4.375802e+18   +1.621603e-06 -1.031252e-05 -3.869918e-03 +1.163756e-02 +3.118381e+00 -1.515903e+02 +4.550302e+03 -2.215127e+05 +1.928284e+07 +1.847534e+09 -1.215904e+11 +1.085107e+13 +9.200253e+14 -2.216239e+17 +6.587710e+18   
Q20-010   +7.995900e+00   +5.767471e-07 -6.124081e-02 -2.354941e-03 -1.019563e-01 -2.639454e+00 +2.367834e+03 +1.400084e+03 -1.479878e+05 +1.616172e+07 -2.393025e+11 -8.417505e+10 +1.115788e+13 -1.038925e+15 +4.897117e+18 -3.847699e+18   +5.228446e-07 -7.680839e-06 -1.517832e-03 +2.679221e-02 +2.742528e+00 -1.647799e+02 -1.428530e+03 -2.113084e+05 -1.945505e+07 +4.221001e+09 -7.493899e+10 -1.424651e+12 -9.576622e+14 -5.192456e+16 -1.430893e+18   
Q20-011   +7.995950e+00   +3.018388e-07 -6.125651e-02 -1.878426e-03 -7.451734e-02 -1.612888e+00 +2.427728e+03 -2.018059e+03 +4.229230e+05 -5.933624e+06 -2.408237e+11 -1.077718e+11 -1.749493e+12 -6.525890e+14 +4.854259e+18 -3.099410e+18   +3.999902e-07 -2.284797e-06 +1.456731e-04 -5.342647e-03 +8.601341e-01 -1.638262e+02 -7.548039e+03 +3.308741e+05 +3.197901e+07 +5.810216e+09 +7.459433e+10 -1.058799e+13 +1.208191e+15 +1.867292e+16 +6.026611e+17   
Q20-012   +7.996150e+00   +1.358621e-06 -6.126964e-02 +5.828284e-04 -1.164349e-01 +1.922099e-02 +2.433569e+03 -6.452451e+03 +4.994193e+05 +4.704927e+07 -2.419080e+11 +5.815257e+09 -2.352770e+13 +1.684740e+15 +4.837812e+18 -6.801998e+18   +1.023712e-06 -2.591072e-05 -2.507087e-03 +2.187865e-04 +2.558756e+00 -2.044445e+02 +2.097233e+03 -3.366685e+05 -1.092392e+07 +5.540898e+09 +2.066693e+11 +1.566882e+12 -9.054170e+14 -1.088839e+17 -3.640293e+17   
Q20-013   +7.996000e+00   +1.424401e-06 -6.124996e-02 +9.212190e-04 -5.007010e-02 +5.546553e-01 +2.483589e+03 +1.629336e+02 +2.017031e+05 +4.859501e+07 -2.420627e+11 +1.707446e+10 -1.793523e+13 -1.874961e+15 +4.950638e+18 -5.880356e+18   +3.900505e-07 -1.955547e-05 +1.448827e-04 +3.819303e-02 -5.060081e-02 -2.128976e+02 -9.343072e+03 -2.898284e+05 -1.570098e+07 +9.747931e+09 +1.575504e+11 +4.252106e+12 -2.604751e+15 -9.711002e+16 -3.012390e+18   
Q20-014   +7.996000e+00   +5.468996e-07 -6.131232e-02 -8.354223e-04 -6.516867e-02 -1.277648e+00 +2.400813e+03 -1.746392e+03 +1.947714e+05 +3.177209e+07 -2.385071e+11 -1.692581e+10 -2.284322e+12 +9.280286e+14 +4.884420e+18 -2.857399e+19   +2.190748e-07 -2.814530e-05 +2.240603e-04 +5.315509e-02 -1.028437e-01 -2.071252e+02 -1.404261e+03 +1.310912e+05 -1.419577e+07 +4.265058e+09 -1.715410e+10 -1.395443e+13 -2.603851e+15 +6.412959e+16 +2.450675e+18   
