# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q20-100   +1.299971e+02   +7.695556e-07 -5.861874e-02 -6.749520e-04 -4.752151e-02 -2.130473e-02 +2.252242e+03 -6.160994e+02 +7.258341e+04 +1.446401e+07 -2.284773e+11 -1.073720e+11 -1.606481e+12 -3.420979e+14 +4.694568e+18 +5.287456e+18   -3.685888e-08 -1.002013e-05 -7.547178e-04 +1.101031e-02 +1.121587e+00 -1.167969e+02 +3.844088e+03 +3.194741e+05 -6.021963e+06 +2.717507e+09 -1.223492e+11 -2.012795e+13 -4.131280e+14 -5.221173e+16 +2.168233e+18   
Q20-105   +1.299962e+02   +2.880242e-07 -5.861324e-02 -7.279230e-05 -3.650564e-02 +9.886912e-01 +2.244203e+03 -1.293011e+03 -1.879440e+04 -1.406194e+07 -2.275796e+11 +2.139547e+09 -2.081661e+12 +1.618032e+14 +4.601985e+18 +1.635899e+18   +8.855713e-08 -4.831694e-06 -1.049594e-03 +1.616773e-02 +1.069023e+00 -2.013556e+02 +2.964206e+03 +2.725941e+05 +7.240952e+06 +3.297473e+09 -5.426974e+10 -1.342882e+13 -6.919015e+14 -5.515415e+16 +3.566514e+17   
Q20-110   +1.299952e+02   +4.197405e-07 -5.870137e-02 +6.126435e-05 -8.232219e-02 -1.168201e-01 +2.332238e+03 -6.100771e+03 +2.716576e+05 -7.809388e+06 -2.306881e+11 +1.178010e+11 -4.655847e+12 +4.487107e+14 +4.730622e+18 -2.031571e+18   +8.321669e-08 +1.193870e-05 -1.196964e-03 +9.649095e-03 +3.813558e-01 -2.412305e+02 +4.524142e+03 +1.253132e+05 -6.777361e+06 +8.802448e+09 -9.516382e+10 -3.594811e+12 +3.095639e+14 -2.492123e+17 +1.742847e+18   
Q20-114   +1.299957e+02   +3.362939e-07 -5.870586e-02 -2.834818e-04 -3.276218e-02 -6.178233e-02 +2.321819e+03 -4.921674e+03 +4.291458e+04 +5.748924e+06 -2.293302e+11 +5.515440e+09 -2.055390e+12 +1.162785e+14 +4.692107e+18 +3.559132e+18   -2.190368e-07 -1.602334e-06 -1.450426e-03 +2.461688e-02 +2.052856e+00 -1.999800e+02 +1.880136e+03 +7.613615e+04 -2.056256e+07 +5.371358e+09 -2.950208e+10 -6.661294e+12 +2.093602e+14 -5.634129e+16 -1.780786e+18   
Q20-117   +1.299962e+02   +3.912161e-07 -5.865115e-02 -1.233894e-03 -2.648704e-02 -8.631768e-01 +2.359518e+03 +7.198063e+02 +2.563688e+04 +1.343988e+07 -2.289588e+11 -4.258708e+10 -2.163842e+12 -4.490097e+14 +4.665287e+18 +2.395744e+18   -8.019858e-09 -1.089940e-05 -9.746270e-04 +1.223428e-02 +1.433225e+00 -1.606945e+02 -3.234127e+01 +1.393093e+05 -1.194173e+07 +3.119663e+09 -5.219328e+10 -5.328713e+12 -1.733365e+14 -1.945083e+16 +3.259068e+18   
Q20-122   +1.299953e+02   +3.114823e-07 -5.866341e-02 -1.262752e-03 -2.654422e-02 -8.080784e-01 +2.352250e+03 +1.209718e+01 +3.028730e+04 +1.883323e+07 -2.276595e+11 +3.573205e+10 -2.520367e+12 -1.755510e+14 +4.593576e+18 -1.225489e+17   +2.324565e-07 +2.833846e-06 -6.874968e-04 +2.349516e-02 +3.261033e-01 -1.502301e+02 +1.888119e+03 +1.706735e+04 -2.091357e+06 +3.123889e+09 -6.427608e+10 -3.835519e+12 +5.494105e+13 -3.444772e+16 +2.823047e+18   
Q20-124   +1.299943e+02   +8.532813e-08 -5.866984e-02 -7.106713e-04 -4.255033e-02 +2.846765e-01 +2.395607e+03 -1.445783e+03 +3.331395e+05 -5.077926e+05 -2.262352e+11 +2.977514e+10 -1.166621e+13 -2.684620e+14 +4.506391e+18 +1.648878e+18   +1.347255e-07 -1.520794e-05 -1.745736e-03 +1.660694e-02 +1.179679e+00 -2.194384e+02 +4.918273e+03 -6.847760e+04 -2.171521e+06 +6.585493e+09 -7.890246e+10 +3.607647e+12 -3.584163e+14 -9.925020e+16 -4.948189e+17   
Q20-126   +1.299940e+02   +3.169562e-07 -5.865884e-02 -4.297920e-04 -2.240541e-02 +4.757670e-01 +2.372293e+03 -1.426566e+03 -2.343446e+05 +1.563412e+07 -2.271255e+11 +3.348438e+10 +9.316207e+12 -5.906800e+14 +4.585020e+18 +1.459393e+18   +1.981771e-07 +6.875971e-06 -5.148043e-04 -1.617178e-03 +8.919735e-01 -1.802025e+02 +2.595327e+02 +9.534355e+03 -2.748421e+05 +3.946944e+09 -1.064475e+10 -3.271682e+12 -2.199778e+13 -5.034362e+15 -4.834925e+17   
Q20-128   +1.299943e+02   +6.524248e-07 -5.865654e-02 -6.322240e-04 -2.798795e-02 +1.888631e-01 +2.307675e+03 -5.004232e+02 -1.599535e+04 +1.243605e+07 -2.271150e+11 +3.461172e+10 +1.611350e+12 -2.693330e+14 +4.646178e+18 -1.523945e+17   +2.401542e-07 -1.476836e-05 -1.532413e-03 +2.997797e-02 +6.966383e-01 -1.994030e+02 +4.344149e+03 -1.450307e+05 +3.583725e+06 +3.536847e+09 -5.832331e+10 -5.940704e+12 -3.479720e+14 +1.833403e+16 +1.366469e+18   
Q20-138   +1.299951e+02   +5.595624e-07 -5.868821e-02 -1.591567e-04 -9.415063e-03 -7.154506e-01 +2.452892e+03 -2.083270e+03 -7.274124e+04 +2.488968e+07 -2.302205e+11 +1.937607e+10 +5.188042e+12 -6.809162e+14 +4.728586e+18 -9.582084e+17   +4.618605e-07 +9.198485e-06 -1.121963e-03 +2.009658e-02 +1.634804e+00 -1.906554e+02 +3.022508e+03 +1.301441e+05 +2.565390e+06 +6.642355e+09 -9.530275e+10 -6.305233e+12 -1.405193e+14 -1.328515e+17 +5.099302e+18   
Q20-143   +1.299962e+02   +3.450664e-07 -5.862975e-02 -1.821115e-03 -3.078360e-02 -7.130183e-01 +2.318502e+03 +3.550721e+03 -1.115912e+05 +2.503105e+07 -2.316025e+11 -4.897819e+10 +9.081389e+12 -6.549912e+14 +4.735026e+18 -8.861936e+17   +5.010795e-07 +8.864098e-06 -8.922292e-04 -1.181308e-02 +6.098783e-01 -2.890624e+02 +4.769283e+02 +2.116449e+05 +1.359267e+07 +2.542584e+09 +4.872333e+09 -4.628405e+12 -5.981484e+14 +1.148314e+17 +2.265099e+18   
Q20-144   +1.299935e+02   +4.789399e-07 -5.864081e-02 -2.017979e-03 -2.282456e-02 -2.579160e+00 +2.304528e+03 +6.838873e+02 -2.079350e+04 +2.551339e+07 -2.278293e+11 -2.247569e+10 +5.919272e+11 -2.493349e+13 +4.674621e+18 +2.065541e+18   +2.880392e-07 -1.374375e-05 -8.441353e-04 +1.092484e-02 +1.007223e-01 -2.280629e+02 +4.254952e+03 +7.021820e+04 -3.047562e+06 +4.558781e+09 -6.411185e+10 +1.423799e+12 -2.277743e+14 -3.086574e+16 +3.092795e+18   
Q20-150   +1.299969e+02   +6.857850e-07 -5.864058e-02 -1.060443e-03 -1.461919e-02 -8.548942e-01 +2.205960e+03 -3.905063e+03 -9.994777e+04 +2.551377e+07 -2.265482e+11 +1.235247e+11 +7.865488e+11 -1.023706e+15 +4.513525e+18 -5.474685e+18   +2.338034e-07 +6.791573e-06 -7.426016e-04 +2.849303e-03 +1.273043e+00 -3.140529e+02 +1.690576e+03 +3.992961e+05 +2.100719e+07 +7.294419e+09 -3.186073e+10 -2.409373e+13 -9.536374e+14 -1.509680e+17 -6.832640e+17   
Q20-154   +1.299966e+02   +8.911895e-07 -5.866210e-02 -4.766771e-04 -4.143123e-02 +6.756292e-02 +2.324788e+03 -3.329241e+03 +8.345011e+04 +2.094799e+07 -2.309887e+11 +1.114889e+11 -1.631397e+12 -6.057522e+14 +4.650052e+18 -4.711144e+18   +2.409121e-07 -1.279817e-05 -1.318890e-03 +1.503401e-02 +2.801112e+00 -2.935401e+02 -4.165546e+01 +2.145580e+05 -1.519877e+07 +2.915999e+09 -5.219527e+10 -1.591105e+13 +2.753775e+14 -1.215382e+16 +3.534276e+18   
Q20-156   +1.299969e+02   +4.097266e-07 -5.864412e-02 -7.592180e-04 -2.809908e-02 +6.950984e-01 +2.258921e+03 -1.801349e+03 -7.691011e+04 +1.395760e+07 -2.284982e+11 +7.762554e+10 +3.432866e+12 -6.062322e+14 +4.633791e+18 -2.142633e+18   +2.941837e-07 -1.091744e-05 -6.297902e-04 +2.099873e-02 +2.558701e-02 -1.390585e+02 +1.711870e+03 +1.401657e+05 +6.681845e+06 +3.057082e+09 -3.214825e+10 -1.315138e+13 -2.156188e+14 -1.527450e+16 +1.540471e+18   
Q20-157   +1.299965e+02   +8.206267e-07 -5.863314e-02 -9.108614e-04 -3.942088e-02 +2.327490e-01 +2.236291e+03 -8.294439e+02 -4.207826e+04 +1.570761e+07 -2.282279e+11 +3.457706e+10 +2.293049e+12 -5.108273e+14 +4.643530e+18 -7.158847e+17   +6.415724e-07 -1.412471e-06 -5.343402e-04 +1.934651e-02 +1.228900e+00 -1.841437e+02 +6.268667e+02 +8.555276e+04 +1.564080e+07 +4.974472e+09 -4.523305e+10 -1.046779e+13 -3.595913e+14 -6.590351e+16 +2.004582e+18   
Q20-158   +1.299952e+02   +4.049190e-07 -5.867182e-02 -1.208868e-03 -5.798046e-02 -7.657706e-01 +2.266640e+03 -5.485574e+02 +1.919040e+05 +2.351418e+07 -2.287513e+11 +7.287268e+08 -5.651909e+12 -6.537138e+14 +4.632886e+18 +1.427657e+18   +3.911684e-07 +1.190849e-05 -7.328060e-04 -7.697946e-04 +3.133362e-01 -2.290172e+02 +3.167241e+03 +4.288988e+04 +1.139932e+07 +5.118129e+09 -5.870408e+10 -3.044878e+12 -4.786485e+14 -4.059211e+16 +3.441797e+18   
Q20-159   +1.299960e+02   +1.690134e-07 -5.871487e-02 -9.328287e-04 -4.090673e-02 +6.645659e-02 +2.212919e+03 -1.206106e+03 +7.036862e+04 -7.180845e+06 -2.270336e+11 +7.031716e+10 +8.800917e+11 +4.411747e+14 +4.586858e+18 -1.387300e+18   +5.585111e-07 +5.560811e-06 -8.508554e-04 +2.059688e-02 +6.341802e-01 -3.174164e+02 +8.975030e+02 -5.010746e+04 +7.343999e+06 +9.559640e+09 -4.027691e+10 -4.649965e+12 -3.242785e+14 -1.677242e+17 +3.614809e+18   
Q20-160   +1.299969e+02   +2.685091e-07 -5.863088e-02 -8.333783e-04 -1.161554e-02 -3.731381e-01 +2.248556e+03 -1.384764e+03 -2.108268e+05 +7.480923e+06 -2.311055e+11 +2.534992e+10 +9.198558e+12 +7.482384e+13 +4.726160e+18 -3.092541e+18   +4.611108e-07 -1.029135e-05 -5.249857e-04 +1.203633e-02 +7.817586e-01 -3.245620e+02 -4.551235e+02 +1.254944e+05 +1.614460e+07 +5.360461e+09 +2.070122e+10 -1.018875e+13 -3.035532e+14 -2.426299e+16 -2.148699e+18   
Q20-161   +1.299959e+02   +5.069155e-07 -5.869337e-02 -1.039361e-03 -6.143688e-02 -5.147754e-01 +2.203770e+03 -7.244926e+02 +1.212874e+03 +1.195062e+07 -2.265798e+11 +1.257550e+11 +3.285855e+12 -5.679806e+14 +4.552317e+18 -5.031806e+18   +3.280900e-07 +6.378864e-06 -7.713266e-04 +1.755503e-03 +2.442190e-01 -3.734815e+02 -2.349312e+03 +1.274347e+05 +2.551540e+07 +1.144264e+10 +1.704366e+11 -1.255772e+13 -9.613242e+14 -2.096170e+17 -6.800506e+18   
Q20-163   +1.299960e+02   +4.160070e-07 -5.864320e-02 -1.118523e-03 -5.591171e-02 -2.876112e-01 +2.213452e+03 +1.344372e+03 +3.767678e+04 +2.333507e+07 -2.262647e+11 -4.701837e+10 +2.999676e+12 -8.221999e+14 +4.587803e+18 +3.532374e+18   +5.033867e-07 -8.721222e-06 -1.603802e-03 +1.221062e-02 +1.185241e+00 -2.145845e+02 +5.129686e+03 +3.014287e+04 -1.391470e+06 +3.622128e+09 -1.057973e+11 -3.918735e+12 +3.533189e+13 +4.257206e+16 +1.801186e+18   
Q20-164   +1.299958e+02   +4.223390e-07 -5.870674e-02 -2.496467e-04 -5.224926e-02 +4.053122e-01 +2.229359e+03 -2.548999e+03 +1.790916e+05 +1.126485e+07 -2.280579e+11 +1.101082e+11 -5.204905e+12 -5.818855e+14 +4.607650e+18 -3.254957e+17   +4.763593e-07 +1.269886e-05 -4.895989e-04 +2.577112e-02 +4.196211e-01 -3.108999e+02 -9.582940e+02 -1.966686e+04 +1.111412e+07 +9.021884e+09 +1.945056e+09 -5.932698e+12 -3.439547e+14 -1.915217e+17 +1.804591e+18   
Q20-165   +1.299956e+02   +4.098154e-07 -5.870089e-02 -9.704321e-04 -1.743652e-02 -7.608088e-02 +2.202584e+03 +4.715443e+02 -1.950304e+04 +1.612186e+07 -2.265111e+11 -2.226108e+10 +3.203148e+11 -2.743673e+14 +4.577104e+18 +9.418257e+17   +8.121721e-08 +9.608387e-06 +5.276845e-04 +5.107844e-03 -4.808190e-01 -3.098547e+02 -2.476463e+03 +1.282928e+05 +1.208226e+07 +8.561636e+09 +5.813216e+10 -9.476105e+12 -3.546966e+14 -1.400944e+17 -2.016641e+18   
Q20-166   +1.299955e+02   +5.280201e-07 -5.863868e-02 -1.259334e-03 -5.564013e-02 -2.182559e-01 +2.147554e+03 +9.934344e+02 +1.454356e+05 +1.167449e+07 -2.221198e+11 -1.448803e+10 -4.661313e+12 -1.670847e+14 +4.363857e+18 -1.045778e+18   +1.926547e-10 -9.506775e-07 -3.526594e-04 +9.670642e-03 +1.138494e+00 -3.036125e+02 -2.127928e+02 +1.512032e+05 -6.347132e+06 +7.327005e+09 +1.547876e+10 -1.012257e+13 +1.448443e+14 -7.110562e+16 +6.949809e+17   
Q20-167   +1.299961e+02   +6.035242e-07 -5.867074e-02 -1.679046e-04 -1.721433e-02 +2.747966e-01 +2.244730e+03 -2.034885e+03 -1.112029e+05 +1.787818e+07 -2.292009e+11 +4.509108e+10 +3.605119e+12 -6.925065e+14 +4.660217e+18 -8.216854e+16   +4.739865e-07 -1.303875e-05 -1.351603e-03 +1.559962e-02 +5.525354e-01 -1.072990e+02 +2.012256e+03 +1.905065e+05 +8.849681e+06 +9.609788e+08 +9.971584e+09 -5.675232e+12 -4.261929e+14 +2.997543e+16 -1.169185e+18   
Q20-170   +1.299934e+02   +3.922598e-07 -5.866934e-02 -7.643131e-04 -2.155964e-02 -5.675452e-01 +2.234453e+03 -3.227793e+02 +5.473609e+04 +2.158600e+07 -2.273422e+11 -4.513529e+10 -4.247168e+11 -8.823363e+14 +4.583983e+18 +2.282174e+18   +6.061285e-07 +3.466464e-06 -8.139721e-04 +4.327611e-03 +2.350304e-01 -1.784994e+02 +1.244122e+03 +4.579794e+04 +2.400573e+07 +3.880077e+09 -1.087598e+09 -5.159245e+12 -9.061383e+14 +1.157495e+16 -3.769311e+17   
Q20-171   +1.299961e+02   +7.667693e-07 -5.863490e-02 -5.546696e-04 -8.071934e-02 +1.497411e-01 +2.206449e+03 -2.759204e+03 +1.957781e+05 +2.662622e+07 -2.278141e+11 +1.125588e+11 -7.492586e+12 -9.036810e+14 +4.625712e+18 -4.362135e+18   +1.838907e-07 -1.744788e-05 -6.549458e-04 +2.291066e-02 +5.609644e-02 -2.049374e+02 +4.737607e+02 -7.135112e+04 +1.884732e+06 +5.177344e+09 -5.317563e+08 -4.480559e+12 +4.398640e+13 -9.167498e+16 -1.176947e+17   
Q20-178   +1.299971e+02   +2.313846e-07 -5.868326e-02 -1.290659e-03 -4.716274e-02 +2.939006e-02 +2.251229e+03 +1.726263e+03 +3.389512e+05 +2.421920e+06 -2.260557e+11 +1.982532e+10 -1.430086e+13 -4.510574e+14 +4.489849e+18 -1.819663e+18   -1.257119e-07 +7.580581e-08 +3.614685e-04 +7.829982e-03 -1.407418e-01 -2.510104e+02 -1.131682e+03 +6.194893e+04 -2.818671e+06 +5.175923e+09 -3.244999e+09 -2.717934e+12 -3.403694e+14 -5.736151e+16 -1.488314e+17   
Q20-005   +1.299962e+02   -3.895719e-07 -5.884172e-02 -1.811252e-04 -7.102558e-02 -1.499623e-01 +2.180047e+03 -1.711614e+03 +2.128647e+05 -2.889422e+07 -2.315552e+11 -6.981725e+08 -1.363961e+12 +8.097152e+14 +4.683292e+18 +4.825992e+17   -9.679183e-08 -1.209273e-05 +2.642330e-04 +1.205574e-02 -6.190965e-01 -1.471343e+02 +1.004239e+03 -1.122203e+05 +9.690222e+06 +2.275112e+09 -5.740239e+10 -5.093471e+12 -1.925614e+14 -2.773947e+16 +2.590733e+18   
Q20-007   +1.299983e+02   +3.856294e-07 -5.886032e-02 -1.341277e-03 -8.123645e-02 -7.982043e-01 +2.358219e+03 +5.827456e+02 +2.115129e+05 +2.018786e+07 -2.310958e+11 +1.477240e+11 +3.721679e+12 -4.788169e+14 +4.670807e+18 +7.398254e+17   +2.463195e-07 -6.770262e-06 -4.602009e-04 +2.006840e-02 -1.930498e-01 -1.858911e+02 +1.613083e+03 +1.342358e+05 +1.751599e+07 +4.338992e+09 +4.542774e+09 -6.867617e+12 +3.799195e+14 -3.646469e+16 +2.876515e+17   
Q20-009   +1.299964e+02   +2.308584e-07 -5.881708e-02 -6.874917e-04 -1.102631e-01 -5.885118e-01 +2.391650e+03 -9.584819e+02 +2.546254e+05 +1.092454e+07 -2.320605e+11 -2.343086e+10 -2.555989e+12 -3.064242e+14 +4.713227e+18 +1.151371e+18   +1.200777e-07 -1.109251e-05 -2.010979e-04 +1.282649e-02 +2.748845e-01 -1.984554e+02 -1.115103e+03 +8.126510e+04 +4.380975e+06 +4.509712e+09 +8.122233e+09 -8.650832e+12 -2.432838e+13 -8.204189e+16 +1.542257e+18   
Q20-010   +1.299951e+02   +6.428861e-07 -5.881536e-02 -1.242496e-04 -1.002334e-01 -3.229489e-01 +2.376578e+03 -4.292064e+03 +1.157345e+05 +1.012290e+07 -2.320962e+11 +1.064091e+11 -1.399514e+12 -2.176830e+14 +4.717454e+18 -3.724525e+18   -2.001760e-07 -4.215944e-06 -2.366505e-04 +1.607464e-02 +1.167797e+00 -2.482154e+02 -1.094874e+03 +4.711893e+04 -3.401309e+06 +4.856618e+09 -3.806526e+10 -1.980443e+12 -5.246225e+13 -1.308917e+17 +6.989778e+17   
Q20-011   +1.299956e+02   -1.440086e-08 -5.878554e-02 -1.091279e-03 -7.755162e-02 -8.251856e-01 +2.435856e+03 -2.291838e+03 +1.608711e+05 -1.857078e+06 -2.312718e+11 +4.307512e+10 -2.313131e+12 +1.228599e+14 +4.687122e+18 +7.754470e+17   +4.731664e-07 -3.839445e-06 -1.323276e-03 -7.043992e-03 +1.321452e+00 -1.985844e+02 +1.711602e+03 +4.357197e+04 +4.031391e+06 +4.344853e+09 -4.765347e+09 -3.081191e+12 -3.472436e+14 -9.231166e+16 +7.122894e+17   
Q20-012   +1.299959e+02   +2.450734e-07 -5.882749e-02 -1.378508e-03 -1.186172e-01 -8.290800e-01 +2.370143e+03 +1.633242e+02 +3.726044e+05 +2.429529e+07 -2.310383e+11 +4.326126e+10 -9.541939e+12 -7.856594e+14 +4.674514e+18 -2.123558e+18   +1.552589e-07 -2.813860e-05 -5.939183e-04 +4.285897e-03 +9.826733e-01 -2.361148e+02 -6.618464e+01 -4.480271e+04 +9.143365e+06 +5.419723e+09 -5.165641e+09 -7.743460e+12 -4.522663e+14 -1.054728e+17 -1.205716e+18   
Q20-013   +1.299957e+02   +2.431051e-07 -5.880254e-02 -1.067679e-03 -7.278765e-02 -8.777183e-02 +2.357339e+03 -5.971983e+02 +4.756878e+04 +1.546464e+07 -2.320870e+11 -9.156934e+09 -4.471254e+11 -4.933347e+14 +4.732593e+18 +3.086652e+18   +4.480445e-07 -1.930187e-05 -1.101121e-03 +3.103057e-02 +2.491162e-01 -3.285377e+02 +1.453286e+03 -5.562422e+04 +7.813451e+06 +6.712308e+09 -3.689407e+10 -6.956522e+12 -3.710306e+14 -1.868546e+17 +9.110347e+17   
Q20-014   +1.299957e+02   +6.766637e-07 -5.878704e-02 +1.197891e-03 -6.844887e-02 +1.687385e+00 +2.325898e+03 -8.471580e+03 +1.478634e+05 +1.837497e+06 -2.327957e+11 +9.707067e+10 -2.869743e+12 -3.421794e+14 +4.689025e+18 +1.692754e+18   +2.534664e-08 -2.647490e-05 -1.581622e-04 +4.203191e-02 -4.635904e-01 -2.311836e+02 -1.056004e+03 +9.300546e+04 +5.418505e+06 +3.791558e+09 +7.461735e+10 -6.942828e+12 -2.815332e+14 -1.200686e+17 +1.979495e+17   
